Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
1593	1	-1306.927	-1438.157	131.23	1.255627	0.796415	0.0206766	0.000504728	0.00528566	0.00403803	0.0143423	0.0107563	0.0256536	0.0341697	0.0156487	0.00384791	0.0100479	0.00971127	0.0206637	0.00896103	0.00148299	0.0138475	0.0013149	0.0010825	0.00360995	0.000451524	0.0172137	0.0177846	0.0102191	0.00592407	0.0170583	0.0043791	0.00415077	0.000822194	0.0124076	0.00324915	0.00699173	0.0100081	0.0201697	0.025894	0.00170921	0.00116875	0.000358668	0.00699031	0.00411737	0.0215348	0.00719968	0.00345648	0.0216461	0.00767383	0.0127607	0.00977919	0.00129667	0.021189	0.000274977	0.043003	0.0131848	0.0196625	0.0259702	0.0361113	0.0618426	0.0833596	0.0118608	0.0116946	0.0323885	0.0101079	0.0375484	0.00586747	0.001427	0.00465307	0.0117113	0.0419871	0.0210713	0.00697497	0.0246471	0.00965703	0.0136584	0.0482919	0.0109418	0.0249432	0.0206022	0.00516865	0.0177441	0.0947957	0.405687	0.955957	2.54356	0.0181437	0.000442897	0.00463815	0.00354336	0.0125853	0.00943864	0.0225109	0.0299838	0.0137317	0.00337653	0.00881702	0.0085216	0.0181323	0.00786327	0.00130132	0.0121511	0.00115382	0.000949888	0.00316772	0.000396211	0.015105	0.0156059	0.00896724	0.00519835	0.0149686	0.00384265	0.00364229	0.000721472	0.0108876	0.00285112	0.00613522	0.00878204	0.0176989	0.0227219	0.00149983	0.00102558	0.00031473	0.00613398	0.00361298	0.0188967	0.00631769	0.00303305	0.0189944	0.00673376	0.0111975	0.00858121	0.00113783	0.0185933	0.000241291	0.037735	0.0115696	0.0172537	0.0227887	0.0316875	0.0542667	0.0731478	0.0104078	0.010262	0.0284208	0.00886968	0.0329486	0.00514869	0.00125218	0.00408305	0.0102766	0.0368435	0.01849	0.00612051	0.0216278	0.00847401	0.0119852	0.0423759	0.00960141	0.0218876	0.0180783	0.00453547	0.0155704	1.139606
1594	0	-1302.73	-1433.468	130.7384	0.8739641	1.144212	0.0427656	0.00123363	0.00396022	0.0808852	0.0161542	0.00581004	0.039242	0.0664912	0.0132136	0.0106924	0.00249722	0.0419833	0.0167853	0.0290749	0.00716406	0.00263924	0.0165573	0.000664105	0.000378937	0.00605738	0.0145824	0.0284162	0.0119139	0.00675894	0.0122987	0.039603	0.00910694	0.0222273	0.00454781	0.011076	0.0158743	0.00225054	0.0327205	0.0312998	0.0184604	0.00689065	0.0320556	0.000447578	0.0109216	0.0141078	0.0319035	0.0409863	0.00398061	0.1454	0.0136023	0.0594075	0.00395451	0.0869909	0.07912	0.0221444	0.0117625	0.00221078	0.133965	0.0374694	0.0149534	0.0554423	0.0169194	0.00854219	0.0688369	0.0365569	0.00818442	0.0396279	0.0299103	0.00647873	0.0144348	0.0120973	0.0448364	0.00612555	0.0387376	0.0270292	0.0236954	0.0396552	0.0382936	0.00625299	0.0232095	0.0168559	0.0335466	0.164798	0.516186	1.02032	2.2987	0.0212455	0.000612855	0.00196739	0.0401828	0.00802522	0.00288636	0.019495	0.0330321	0.00656437	0.00531184	0.00124059	0.0208568	0.00833872	0.0144441	0.00355902	0.00131114	0.00822548	0.00032992	0.000188251	0.00300924	0.00724436	0.0141169	0.00591869	0.00335776	0.00610987	0.0196743	0.00452422	0.0110422	0.0022593	0.00550242	0.00788618	0.00111804	0.0162552	0.0155494	0.0091709	0.0034232	0.0159249	0.000222352	0.00542572	0.00700857	0.0158493	0.0203615	0.00197752	0.0722329	0.00675747	0.029513	0.00196456	0.0432161	0.0393059	0.0110011	0.00584347	0.00109829	0.0665522	0.0186144	0.00742869	0.0275431	0.00840538	0.00424366	0.0341974	0.0181611	0.00406593	0.0196867	0.0148591	0.00321856	0.00717103	0.0060098	0.0222742	0.0030431	0.0192444	0.0134278	0.0117716	0.0197002	0.0190238	0.00310641	0.0115302	0.00837379	0.0166655	2.01293
1595	1	-1304.743	-1435.605	130.8618	1.506217	0.6639148	0.0243282	1.64603e-05	0.0111224	0.00476057	0.0118849	0.00706535	0.00944736	0.0682527	0.00778282	0.0216958	0.0105061	0.010002	0.0312762	0.0124863	0.000558487	0.00500073	0.000692571	0.000352696	0.00115931	0.00135709	0.00983447	0.0214372	0.0172524	0.0026328	0.0190488	0.00769741	0.00970954	0.00282514	0.00591727	0.00382296	0.0109685	0.00816618	0.0139827	0.0304669	0.00955443	0.00155713	0.0020557	0.00416597	0.00484451	0.0253379	0.00827584	0.0179887	0.0151445	0.0186027	0.00648521	0.0531706	0.00232304	0.0295884	0.000754938	0.00578566	0.00838338	0.0201438	0.0129892	0.0239183	0.0827454	0.0803988	0.00290252	0.0210146	0.0356627	0.00394072	0.0384065	0.00127983	0.00514669	0.00180366	0.0117441	0.0494021	0.0247926	0.00281667	0.0551996	0.0204776	0.0202231	0.0568204	0.0128742	0.00510879	0.0135255	0.0162384	0.0201722	0.0665035	0.345995	0.910725	2.67678	0.0193499	1.3092e-05	0.00884643	0.00378641	0.00945288	0.00561956	0.00751415	0.0542861	0.00619022	0.0172562	0.00835623	0.00795529	0.0248762	0.00993123	0.000444204	0.00397743	0.00055085	0.000280524	0.00092208	0.00107939	0.00782204	0.0170505	0.0137221	0.00209405	0.0151508	0.00612229	0.00772267	0.00224703	0.00470641	0.00304067	0.00872397	0.00649513	0.0111214	0.0242325	0.0075993	0.0012385	0.00163504	0.00331348	0.00385318	0.020153	0.00658235	0.0143077	0.0120455	0.014796	0.00515814	0.0422903	0.00184767	0.0235337	0.000600455	0.00460174	0.00666789	0.0160218	0.0103312	0.0190239	0.0658132	0.0639468	0.00230857	0.0167144	0.028365	0.00313433	0.0305474	0.00101794	0.00409352	0.00143457	0.00934094	0.039293	0.0197193	0.0022403	0.0439041	0.0162873	0.0160848	0.0451932	0.0102397	0.00406338	0.0107578	0.0129155	0.0160444	1.257277
1596	0	-1314.208	-1444.767	130.5587	1.355588	0.7376872	0.00866002	0.00091921	0.00794672	0.0578873	0.0250607	0.0103731	0.0954658	0.0561904	0.0302068	0.00903589	0.00332049	0.0354793	0.0380908	0.0238555	0.00942147	0.0019361	0.0139923	0.00341586	0.00105978	0.00733365	0.0123233	0.0196045	0.0121326	0.00423987	0.0153794	0.0334677	0.00769609	0.0138803	0.0170378	0.0102944	0.00933381	0.0033917	0.0276514	0.0139823	0.0113051	0.00776374	0.0371741	0.0109928	0.00259307	0.0119222	0.00437209	0.0386508	0.00626421	0.135951	0.00651708	0.0387915	0.00334188	0.0622682	0.0557624	0.0181658	0.00684975	0.0194314	0.113211	0.0109204	0.0153733	0.0212556	0.0110816	0.00689474	0.0491069	0.0248132	0.010064	0.0337158	0.0397114	0.0026982	0.0157483	0.0102232	0.0378903	0.0140604	0.0160818	0.0177217	0.0211812	0.0335118	0.0323612	0.00337482	0.00562827	0.00292322	0.0432623	0.0822496	0.380782	0.938072	2.5989	0.00506138	0.000537236	0.0046445	0.0338325	0.0146468	0.00606263	0.0557954	0.0328407	0.0176545	0.00528107	0.00194067	0.020736	0.0222623	0.0139424	0.00550642	0.00113156	0.00817783	0.00199641	0.000619395	0.00428618	0.0072024	0.0114579	0.00709095	0.00247801	0.00898857	0.0195603	0.00449801	0.0081124	0.00995779	0.00601662	0.00545518	0.00198229	0.016161	0.00817202	0.00660732	0.00453755	0.0217266	0.00642479	0.00151553	0.00696797	0.00255529	0.0225896	0.00366115	0.0794572	0.00380893	0.0226719	0.00195318	0.0363929	0.0325906	0.0106171	0.00400337	0.0113568	0.0661666	0.00638248	0.008985	0.0124229	0.00647671	0.00402966	0.0287008	0.0145022	0.00588192	0.0197053	0.0232095	0.00157697	0.00920417	0.00597498	0.0221451	0.00821764	0.00939906	0.0103575	0.0123794	0.0195861	0.0189136	0.00197243	0.00328946	0.00170849	0.0252848	1.710998
1597	1	-1299.213	-1430.064	130.8514	1.397209	0.7157124	0.0177935	4.03626e-05	0.00835365	0.0169462	0.0152106	0.0026692	0.00856248	0.0291057	0.0251975	0.0253309	0.0120249	0.0203404	0.0213194	0.0161012	0.00177023	0.00691013	0.000808609	0.00334705	0.00692115	0.000495999	0.00525551	0.0198542	0.0223696	0.00248587	0.0242385	0.0116319	0.00399128	0.00884832	0.00175963	0.00401256	0.0155206	0.000938873	0.00815	0.0355715	0.0125437	0.00506087	0.0114383	0.00486396	0.00163919	0.0120898	0.00728786	0.0193356	0.0144984	0.0272832	0.00836402	0.0620791	0.000414706	0.0150231	0.00205024	0.0286049	0.0107324	0.0157427	0.0130035	0.0468749	0.0966091	0.0938694	0.00695354	0.0355144	0.0360182	0.0431795	0.0293882	4.05506e-05	0.0134532	0.00209099	0.0058087	0.0412474	0.0313649	0.00258459	0.0644481	0.011096	0.0092957	0.0663404	0.00836852	0.00685579	0.00995068	0.0159128	0.0234521	0.0775471	0.37085	0.930555	2.62105	0.0129252	2.93194e-05	0.0060681	0.0123098	0.011049	0.00193891	0.00621979	0.0211424	0.0183035	0.0184004	0.00873491	0.0147753	0.0154864	0.0116959	0.0012859	0.00501953	0.000587374	0.0024313	0.00502753	0.000360294	0.00381761	0.0144221	0.0162493	0.00180573	0.0176068	0.00844944	0.00289927	0.00642743	0.00127819	0.00291473	0.0112742	0.000681998	0.00592017	0.0258392	0.00911177	0.00367622	0.00830879	0.00353318	0.00119071	0.00878202	0.00529391	0.0140454	0.0105316	0.0198185	0.00607563	0.0450943	0.000301243	0.0109128	0.0014893	0.0207786	0.00779603	0.0114355	0.00944576	0.0340499	0.0701769	0.0681868	0.00505106	0.0257977	0.0261637	0.0313656	0.0213476	2.9456e-05	0.0097724	0.0015189	0.00421944	0.0299621	0.0227835	0.00187744	0.0468151	0.00806017	0.0067524	0.0481897	0.0060789	0.00498005	0.00722818	0.011559	0.0170356	1.376651
1598	0	-1305.772	-1436.979	131.2069	1.125491	0.888501	0.0447843	0.00220084	0.00828851	0.0382682	0.00269999	0.00685749	0.0374545	0.0375548	0.0128276	0.00723673	0.0062085	0.0234547	0.0187421	0.0661796	0.00622836	0.000341837	0.000883209	0.000667263	0.00192301	0.00150446	0.00566008	0.00172048	0.0174454	0.000674924	0.0169776	0.0129408	0.0118742	0.0145918	0.00288966	0.00676518	0.00826189	0.0128571	0.0243831	0.00714034	0.011763	0.0160181	0.0012127	0.00545745	0.00426069	0.00927031	0.00289843	0.0255513	0.0183143	0.0996887	0.00592322	0.0194216	0.00382744	0.0532394	0.0546752	0.00576476	0.0031929	0.0172105	0.0748416	0.0160101	0.010163	0.0111793	0.00732586	0.00960946	0.0497996	0.00890059	0.000433101	0.0277722	0.0131222	0.00178373	0.00724724	0.00280251	0.0250486	0.0138601	0.0221616	0.0117155	0.0156516	0.0519283	0.0129709	0.00343947	0.0374289	0.00433328	0.0272196	0.114206	0.440468	0.978754	2.46657	0.0346379	0.00170222	0.00641066	0.0295981	0.00208828	0.00530385	0.0289688	0.0290464	0.00992137	0.00559717	0.0048019	0.0181407	0.0144959	0.0511859	0.00481725	0.00026439	0.000683108	0.000516087	0.00148733	0.00116361	0.00437773	0.00133069	0.0134929	0.000522012	0.0131312	0.0100089	0.00918394	0.0112858	0.00223498	0.00523246	0.00639007	0.00994421	0.0188588	0.00552262	0.00909796	0.012389	0.000937949	0.00422101	0.00329539	0.00717002	0.00224175	0.0197624	0.014165	0.0771031	0.00458125	0.0150214	0.00296029	0.0411775	0.0422879	0.00445869	0.00246952	0.0133113	0.0578854	0.0123828	0.00786046	0.00864647	0.0056661	0.00743233	0.0385169	0.00688406	0.000334977	0.0214801	0.0101492	0.0013796	0.0056053	0.00216757	0.0193735	0.01072	0.0171407	0.00906119	0.0121056	0.0401633	0.0100322	0.00266022	0.028949	0.00335153	0.0210527	1.292927
1599	1	-1311.033	-1441.895	130.8617	1.591026	0.6285252	0.0342717	4.15965e-06	0.0134788	0.00549577	0.0180759	0.000821604	0.0135964	0.0167353	0.0193582	0.00627464	0.0148517	0.0304884	0.0147887	0.0123699	0.000787468	0.00323806	0.00318412	0.0121335	0.0112269	0.000120055	0.00466519	0.0148411	0.0225408	0.00389459	0.037066	0.0174437	0.00332228	0.017853	0.00106069	0.00485466	0.00204789	0.00300736	0.0140918	0.0317964	0.0144315	0.00388806	0.00982515	0.00640114	0.000609166	0.0092881	0.00624744	0.00187239	0.0306857	0.00538453	0.0038613	0.051408	0.00114098	0.0139085	0.00733335	0.0401896	0.0154376	0.018944	0.0247357	0.0360121	0.0605481	0.0721162	0.00534213	0.0104836	0.011618	0.0409439	0.0467983	5.08797e-05	0.014819	0.00853131	0.00503269	0.0233524	0.00806013	0.00823028	0.0335773	0.00628927	0.00650189	0.0515486	0.00521296	0.00556969	0.0176796	0.00822852	0.0106165	0.0590396	0.327761	0.895202	2.718	0.0292286	3.54755e-06	0.0114954	0.00468706	0.015416	0.000700703	0.0115956	0.0142727	0.0165096	0.00535131	0.0126663	0.0260019	0.0126125	0.0105497	0.000671591	0.00276158	0.00271557	0.010348	0.00957484	0.000102388	0.0039787	0.0126572	0.0192239	0.00332149	0.0316116	0.0148768	0.0028334	0.0152259	0.000904608	0.00414028	0.00174654	0.00256482	0.0120182	0.0271175	0.0123079	0.00331593	0.00837936	0.0054592	0.000519526	0.00792134	0.00532812	0.00159686	0.0261702	0.00459219	0.0032931	0.0438432	0.000973079	0.0118618	0.00625423	0.0342756	0.013166	0.0161564	0.0210958	0.0307129	0.0516383	0.0615041	0.00455603	0.00894089	0.00990835	0.0349189	0.0399118	4.33927e-05	0.0126383	0.00727591	0.00429212	0.019916	0.00687407	0.00701918	0.0286363	0.00536379	0.00554512	0.0439631	0.00444586	0.00475009	0.015078	0.00701768	0.00905429	1.172542
1600	0	-1304.186	-1434.614	130.428	1.431002	0.6988111	0.0572443	0.00221312	0.00280337	0.0508174	0.00419162	0.00572384	0.0236126	0.0354689	0.00576621	0.00609302	0.00538144	0.0227132	0.028132	0.0878818	0.000791057	0.000145383	0.00208132	0.0069311	0.0050671	0.0011825	0.0036154	0.00147667	0.0335208	0.00394609	0.026635	0.0126545	0.0178536	0.00945946	0.0128881	0.00898368	0.0224435	0.0207624	0.0146505	0.0147909	0.0138101	0.016889	0.00737815	0.00625082	0.0056579	0.0123103	0.00240041	0.0339303	0.0243201	0.154001	0.00429885	0.0257905	0.0029312	0.062111	0.062469	0.00191508	0.0115037	0.018697	0.147328	0.0211233	0.0176816	0.0116413	0.0542025	0.0127607	0.0661303	0.0287048	0.00435227	0.0216365	0.0631949	0.0027299	0.00962382	0.00698856	0.0332627	0.0184053	0.0209649	0.034072	0.0131181	0.0308536	0.0224338	0.0139509	0.0499523	0.00575429	0.0308237	0.0739344	0.362969	0.924427	2.63867	0.0324096	0.00125299	0.00158717	0.0287709	0.00237314	0.00324063	0.0133686	0.0200812	0.00326461	0.00344964	0.00304677	0.0128594	0.0159273	0.0497554	0.000447867	8.23107e-05	0.00117836	0.00392413	0.0028688	0.000669486	0.00204691	0.000836036	0.0189782	0.00223413	0.0150797	0.00716452	0.0101081	0.00535559	0.00729677	0.00508623	0.0127067	0.0117549	0.00829459	0.00837405	0.00781878	0.0095619	0.00417724	0.00353898	0.00320329	0.00696964	0.00135902	0.0192101	0.0137692	0.0871895	0.00243385	0.0146016	0.00165954	0.035165	0.0353676	0.00108424	0.00651294	0.0105856	0.0834118	0.0119592	0.0100107	0.00659085	0.0306874	0.00722462	0.0374405	0.0162516	0.00246409	0.0122498	0.0357786	0.00154557	0.00544865	0.00395666	0.0188321	0.0104204	0.0118696	0.0192903	0.00742697	0.0174682	0.0127012	0.00789845	0.0282811	0.00325786	0.0174512	1.766277
1601	1	-1302.921	-1434.093	131.1719	1.30915	0.7638545	0.0204659	5.34771e-05	0.0090757	0.00725539	0.00948372	0.0124487	0.0241095	0.0614559	0.0198335	0.00299644	0.00635868	0.0173859	0.0201334	0.0101933	0.00309112	0.00285228	0.00151886	0.00937781	0.009926	0.00159883	0.00432598	0.00542161	0.0334606	0.0116176	0.0415463	0.0143743	0.00224523	0.0166691	0.000645235	0.000955669	0.00338507	0.0233617	0.0222285	0.00723361	0.0221632	0.00903641	0.00353093	0.00181175	0.00129094	0.0120862	0.00974025	0.00694616	0.00511549	0.00323923	0.00455336	0.0451559	0.00208874	0.0372907	0.0109788	0.0154064	0.0221765	0.0120932	0.0109139	0.0296754	0.0731329	0.0733684	0.00440213	0.00968488	0.0121806	0.0337394	0.0415396	0.000662161	0.00663827	0.00703014	0.0142137	0.0392141	0.0075134	0.0181307	0.00954568	0.00486311	0.00535782	0.0424781	0.00374055	0.00334068	0.0157376	0.00875431	0.00662182	0.0878476	0.392164	0.946413	2.57358	0.0178856	4.67348e-05	0.00793145	0.00634064	0.00828802	0.0108792	0.0210698	0.0537076	0.0173329	0.00261865	0.00555698	0.0151939	0.017595	0.00890816	0.0027014	0.00249267	0.00132736	0.00819546	0.00867454	0.00139725	0.00378056	0.00473806	0.0292419	0.0101529	0.0363082	0.012562	0.00196216	0.0145675	0.000563885	0.000835179	0.00295828	0.0204162	0.0194259	0.00632161	0.0193689	0.00789711	0.00308575	0.00158333	0.00112818	0.0105624	0.00851221	0.00607039	0.00447053	0.00283083	0.00397927	0.0394626	0.00182539	0.0325891	0.00959459	0.0134639	0.0193805	0.0105685	0.00953789	0.025934	0.0639124	0.0641182	0.00384711	0.00846382	0.0106449	0.0294855	0.0363023	0.000578676	0.00580132	0.00614378	0.0124216	0.0342701	0.00656611	0.0158448	0.00834217	0.00424997	0.00468231	0.0371225	0.00326894	0.00291949	0.0137534	0.00765058	0.00578694	1.144268
1602	0	-1311.919	-1443.167	131.2482	1.129627	0.8852482	0.0181934	0.00287944	0.00368188	0.0163314	0.00942819	0.0213678	0.0159118	0.026592	0.0137937	0.0114314	0.00443257	0.0159748	0.0247852	0.0602352	0.000455584	0.000138932	0.000502959	0.00665817	0.00333042	0.00156119	0.00338803	0.0129862	0.0128953	0.00103968	0.00937341	0.00643977	0.0112736	0.00648363	0.0102714	0.00615753	0.0103487	0.0185003	0.00307222	0.00618128	0.00768283	0.00976179	0.00272825	0.00345543	0.00336715	0.0125284	0.00315726	0.0236592	0.0197979	0.119693	0.0372971	0.0305721	0.0124491	0.0483405	0.042817	0.00485539	0.00348633	0.0128152	0.0680502	0.0054576	0.0103875	0.0045369	0.0238426	0.00927064	0.0398483	0.0157553	0.0029831	0.0247867	0.0433145	0.00317167	0.00663179	0.00577041	0.0148609	0.00572994	0.0149077	0.0225213	0.0182697	0.0432895	0.0136403	0.0300575	0.0177458	0.00394406	0.0240859	0.113528	0.439319	0.97804	2.46911	0.0145848	0.00230831	0.0029516	0.0130921	0.00755815	0.0171296	0.0127558	0.0213176	0.0110577	0.00916402	0.00355339	0.0128063	0.0198692	0.0482878	0.00036522	0.000111375	0.000403199	0.00533755	0.00266984	0.00125154	0.00271602	0.0104105	0.0103376	0.000833461	0.00751423	0.00516247	0.0090375	0.00519763	0.0082341	0.00493621	0.0082961	0.0148308	0.00246286	0.00495525	0.00615897	0.00782557	0.00218711	0.00277006	0.00269929	0.0100435	0.00253103	0.0189665	0.0158711	0.0959522	0.0298993	0.0245083	0.0099799	0.0387523	0.0343244	0.00389235	0.00279483	0.0102733	0.0545527	0.00437511	0.00832716	0.00363702	0.0191135	0.00743185	0.0319446	0.0126303	0.00239141	0.0198704	0.0347233	0.00254258	0.0053164	0.00462587	0.0119133	0.00459343	0.0119508	0.0180543	0.014646	0.0347032	0.0109348	0.0240958	0.014226	0.00316177	0.0193086	1.247421
1603	1	-1305.279	-1435.722	130.4433	1.794114	0.5573783	0.0268424	0.00236306	0.0355755	0.00926779	0.00939097	0.0214457	0.0279092	0.070494	0.0276467	0.00728419	0.00152863	0.0309068	0.0165818	0.0482446	0.0112293	0.00138106	0.00245055	0.00483321	0.00359577	0.00120624	0.00483695	0.0142324	0.0195213	0.00205779	0.0485994	0.0168146	0.0214438	0.00309253	0.000804913	0.000232824	0.00390555	0.00425543	0.0212708	0.0122933	0.0298744	0.00217066	0.0014226	0.00350839	0.00564237	0.00832521	0.0113938	0.0211625	0.0270139	0.00111967	0.0165805	0.0195149	0.00347822	0.0362962	0.00783376	0.0148637	0.0259414	0.0207531	0.0127667	0.0388335	0.0967844	0.0858239	0.000439508	0.0125107	0.0142485	0.0315788	0.0485916	0.00631047	0.0157028	0.00822362	0.0129846	0.0458714	0.0116778	0.0212087	0.0162406	0.0149205	0.00510031	0.0416458	0.00976278	0.00224551	0.0253909	0.0114859	0.00708969	0.0444541	0.287733	0.857913	2.8099	0.0193407	0.00170265	0.0256331	0.00667769	0.00676645	0.0154522	0.0201094	0.0507928	0.0199202	0.00524846	0.00110142	0.0222692	0.0119476	0.0347615	0.00809102	0.000995094	0.00176569	0.00348246	0.00259085	0.00086913	0.00348515	0.0102548	0.0140656	0.0014827	0.0350172	0.0121154	0.0154508	0.00222825	0.000579962	0.000167756	0.00281405	0.00306615	0.0153262	0.00885762	0.0215253	0.00156402	0.00102502	0.00252789	0.00406548	0.00599854	0.00820955	0.0152481	0.0194642	0.000806756	0.0119467	0.014061	0.00250615	0.0261524	0.00564444	0.0107097	0.0186915	0.0149532	0.00919877	0.0279806	0.0697358	0.0618384	0.000316677	0.00901426	0.0102664	0.0227534	0.0350115	0.00454687	0.0113143	0.00592534	0.00935572	0.0330516	0.00841418	0.0152814	0.0117018	0.0107506	0.00367491	0.0300069	0.00703435	0.00161795	0.0182948	0.00827589	0.00510831	1.387873
1604	0	-1302.044	-1432.882	130.838	1.685576	0.593269	0.0191997	0.00347829	0.00694806	0.00680398	0.0059431	0.0169448	0.0257654	0.0162571	0.00778667	0.00446455	0.00340836	0.0122836	0.0214197	0.0250033	0.00184436	0.00187218	0.000677754	0.0144443	0.000576899	0.000290672	0.0159292	0.00382332	0.0143414	0.00589483	0.014132	0.00772854	0.00866863	0.00538403	0.0118227	0.00561218	0.00505444	0.0142255	0.0168928	0.0235867	0.0127954	0.00406147	0.00045243	0.00541799	0.00258912	0.00396177	0.00285856	0.0689795	0.00942689	0.0920359	0.028679	0.00436247	0.00957257	0.0232999	0.0298585	0.0154079	0.00356547	0.00573752	0.0523262	0.00949895	0.0102329	0.00574223	0.00993124	0.00670941	0.0741401	0.0136755	0.00474472	0.0190593	0.0073514	0.00368943	0.00108025	0.00339336	0.00539145	0.005074	0.0398046	0.0202888	0.0181877	0.050206	0.00448704	0.0255211	0.00904246	0.0071822	0.0233261	0.0517228	0.30851	0.877846	2.76192	0.017428	0.00315732	0.00630691	0.00617613	0.00539469	0.0153812	0.0233879	0.0147569	0.00706814	0.00405257	0.00309385	0.0111501	0.0194431	0.022696	0.00167416	0.00169942	0.000615213	0.0131114	0.000523665	0.00026385	0.0144593	0.00347052	0.013018	0.00535088	0.0128279	0.00701538	0.00786872	0.00488721	0.0107318	0.0050943	0.00458803	0.0129128	0.015334	0.0214102	0.0116147	0.00368669	0.000410681	0.00491803	0.0023502	0.00359619	0.00259478	0.0626143	0.00855701	0.0835431	0.0260326	0.00395991	0.00868924	0.0211499	0.0271032	0.0139862	0.00323646	0.00520808	0.0474977	0.00862242	0.00928863	0.00521235	0.00901481	0.00609029	0.0672986	0.0124135	0.00430689	0.0173006	0.00667304	0.00334898	0.000980564	0.00308023	0.00489394	0.00460579	0.0361315	0.0184166	0.0165094	0.0455731	0.00407299	0.0231661	0.00820805	0.00651945	0.0211736	1.101658
1605	1	-1302.482	-1433.961	131.4796	1.107247	0.9031405	0.0105805	0.00147001	0.0248554	0.000320841	0.0075076	0.0054455	0.00729826	0.0332025	0.0201585	0.00574635	0.0052688	0.00943212	0.0205331	0.0260374	0.0034832	0.000698063	0.00421312	0.000383042	0.00196619	0.000632605	0.00326404	0.00960421	0.0224021	0.00180724	0.0327956	0.0126521	0.00526667	0.00948044	0.000776197	0.00204148	0.0072627	0.0206201	0.01716	0.0131991	0.0124427	0.0151416	0.00175966	0.00314518	0.00107477	0.000820847	0.00626971	0.000399394	0.0109889	0.000990783	0.0148129	0.0131689	0.000636091	0.0163238	0.00528633	0.0278412	0.00301805	0.0278468	0.0158037	0.0490883	0.0653115	0.08662	0.00441297	0.0168586	0.0185089	0.0454292	0.0369959	0.0042584	0.0120178	0.0116831	0.0086726	0.0499864	0.00954614	0.00317638	0.0132088	0.00579211	0.00742038	0.0223266	0.00515773	0.00391674	0.0161855	0.0117075	0.00478422	0.117246	0.445569	0.981894	2.45529	0.0101892	0.00141565	0.0239362	0.000308976	0.00722996	0.00524411	0.00702836	0.0319746	0.019413	0.00553384	0.00507395	0.0090833	0.0197737	0.0250745	0.00335439	0.000672247	0.00405731	0.000368876	0.00189347	0.00060921	0.00314333	0.00924902	0.0215736	0.0017404	0.0315828	0.0121842	0.0050719	0.00912983	0.000747491	0.00196598	0.00699412	0.0198575	0.0165254	0.0127109	0.0119825	0.0145817	0.00169458	0.00302886	0.00103502	0.000790491	0.00603784	0.000384623	0.0105825	0.000954142	0.0142651	0.0126819	0.000612568	0.0157202	0.00509084	0.0268116	0.00290643	0.026817	0.0152193	0.047273	0.0628962	0.0834166	0.00424977	0.0162351	0.0178244	0.0437492	0.0356277	0.00410091	0.0115734	0.011251	0.00835187	0.0481378	0.0091931	0.00305891	0.0127203	0.00557791	0.00714596	0.0215009	0.00496699	0.00377189	0.0155869	0.0112746	0.00460729	1.038402
