Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
1804	0	-904.3638	-1035.136	130.7722	1.125626	0.8883945	0.0199504	0.00493745	0.0260513	0.0252231	0.00508934	0.00113495	0.00172616	0.0202111	0.0464318	0.00277373	0.00717136	0.0123848	0.0013833	0.0646617	0.0140771	0.00132752	0.000733669	0.0013106	0.0116858	0.00512756	0.0100914	0.0135248	0.0187052	2.66472e-06	0.000787971	0.0258354	0.0118625	0.00459415	0.00380957	0.0091791	0.0224131	0.00180682	0.0286184	0.0437214	0.036004	0.00155627	0.00611318	0.00652297	0.00624313	0.00951874	0.0500343	0.00785919	0.0668459	0.0559773	0.111281	0.0369986	0.0385757	0.0201564	0.130351	0.0109304	0.000788514	0.0128686	0.00460784	0.00468154	0.00510944	0.0372308	0.0208048	0.0426696	0.0064402	0.0133605	0.00520118	0.0211959	0.124327	0.0239948	0.0451713	0.0207071	0.00338689	0.0619744	0.0590484	0.00858173	0.0258271	0.0123636	0.0593081	0.00317487	0.0110718	0.0236402	0.00660152	0.114184	0.44043	0.978731	2.46666	0.011549	0.00285823	0.0150808	0.0146013	0.00294616	0.000657006	0.000999255	0.0116999	0.0268788	0.00160568	0.00415141	0.00716944	0.000800777	0.0374319	0.00814909	0.000768484	0.000424712	0.000758691	0.00676475	0.00296828	0.00584181	0.00782936	0.0108282	1.54257e-06	0.000456147	0.0149558	0.00686708	0.0026595	0.00220531	0.00531367	0.0129747	0.00104594	0.0165669	0.0253098	0.0208423	0.000900907	0.00353885	0.00377607	0.00361407	0.00551028	0.0289642	0.00454959	0.0386963	0.0324046	0.0644191	0.021418	0.022331	0.0116683	0.0754588	0.00632745	0.000456461	0.00744946	0.00266742	0.00271008	0.00295779	0.0215524	0.0120436	0.0247009	0.00372815	0.00773421	0.0030109	0.01227	0.0719713	0.0138903	0.0261491	0.0119871	0.00196063	0.0358762	0.0341824	0.00496786	0.014951	0.00715712	0.0343327	0.0018379	0.0064093	0.013685	0.00382154	1.727451
1805	1	-900.2886	-1031.27	130.9814	0.8975884	1.114096	0.0275867	0.0164102	0.00187486	0.00879265	0.0222827	0.0109194	0.00707966	0.0340437	0.0291485	0.0344076	0.001737	0.0217137	0.0271467	0.0245897	0.0057089	0.0029983	0.00020893	0.0100533	0.00602846	0.0026792	0.0159234	0.0112851	0.035502	0.0145797	0.052527	0.0236215	0.0200468	0.00452751	0.0114206	0.00413736	0.00262821	0.00869847	0.0551244	0.0584614	0.00952629	1.77723e-05	0.0198572	0.0163855	0.00179673	0.0141783	0.00769702	0.00715276	0.0247888	0.0480014	0.0330576	0.026034	0.0406046	0.00603722	0.00724143	0.0138098	0.00177873	0.00395716	0.000862843	0.0276192	0.00403	0.00224756	0.041706	0.00882037	0.0218981	0.018452	0.0696265	0.0188508	0.00648543	0.158806	0.0693457	0.0159872	0.106266	0.0625775	0.0197241	0.004216	0.000508804	0.0297757	0.0148335	0.0400545	0.0132227	0.0936269	0.00089109	0.159141	0.508551	1.0166	2.31571	0.0157977	0.00939741	0.00107365	0.00503516	0.0127603	0.00625304	0.00405421	0.0194953	0.0166921	0.0197037	0.000994701	0.0124345	0.0155457	0.0140814	0.00326924	0.001717	0.000119645	0.0057571	0.00345223	0.00153426	0.00911862	0.00646246	0.0203304	0.00834912	0.0300799	0.013527	0.0114799	0.00259271	0.00654006	0.00236928	0.00150506	0.00498123	0.0315673	0.0334783	0.00545528	1.01774e-05	0.0113713	0.00938324	0.00102891	0.00811926	0.00440774	0.00409607	0.0141955	0.0274883	0.0189306	0.0149085	0.0232524	0.00345725	0.00414684	0.00790826	0.0010186	0.00226609	0.000494112	0.0158163	0.0023078	0.00128708	0.0238831	0.00505103	0.0125401	0.0105666	0.039872	0.010795	0.00371392	0.090941	0.0397112	0.00915517	0.0608539	0.0358353	0.0112951	0.00241431	0.000291369	0.0170512	0.00849447	0.0229374	0.00757207	0.053616	0.000510288	1.74625
1806	0	-900.6832	-1031.766	131.083	1.036002	0.9652492	0.0215647	0.000199515	0.0165857	0.043852	0.0124456	0.00199213	0.00900007	0.0507782	0.0388863	0.00113427	0.00571025	0.00590839	0.00252442	0.0452006	0.012734	0.00410782	0.000983546	0.000962157	0.0103966	0.00328977	0.00890776	0.00382346	0.0027276	0.000160121	0.000705657	0.00781413	0.021476	0.00365813	0.00303339	0.000579558	0.0120313	0.00744259	0.0176179	0.0227116	0.0286684	0.00194296	0.00271383	0.000752904	0.00497114	0.0065548	0.0398401	0.00792716	0.0745946	0.0536632	0.0886081	0.0294604	0.0307162	0.0160497	0.103793	0.00182188	0.00062786	0.0173887	0.00575638	0.00140963	0.00406843	0.00729008	0.0121035	0.0186884	0.00608738	0.0151439	0.00278145	0.0562551	0.179951	0.0191061	0.0412854	0.0164881	0.0125193	0.0459346	0.033089	0.000884533	0.020565	0.00984458	0.0247413	0.00849219	0.0101606	0.0164911	0.0260949	0.129969	0.466051	0.993995	2.40998	0.0143166	0.000132456	0.0110111	0.0291129	0.0082625	0.00132255	0.00597506	0.0337112	0.0258162	0.000753028	0.00379098	0.00392252	0.00167594	0.0300082	0.00845401	0.00272714	0.000652967	0.000638767	0.00690218	0.00218404	0.00591377	0.00253836	0.00181083	0.000106303	0.000468479	0.00518772	0.0142577	0.00242859	0.00201384	0.000384763	0.00798747	0.00494106	0.0116964	0.015078	0.0190327	0.00128991	0.00180168	0.000499846	0.00330029	0.00435167	0.0264495	0.00526276	0.0495226	0.0356265	0.0588261	0.0195585	0.0203922	0.0106553	0.0689073	0.00120953	0.00041683	0.0115442	0.00382161	0.000935843	0.00270099	0.00483982	0.00803538	0.0124071	0.00404135	0.0100539	0.00184658	0.0373472	0.119468	0.0126843	0.027409	0.0109463	0.00831143	0.0304956	0.0219675	0.000587233	0.0136529	0.00653572	0.0164255	0.00563788	0.00674551	0.0109483	0.0173241	1.506273
1807	1	-903.5881	-1033.583	129.9947	1.643316	0.6085257	0.0305084	0.00429026	0.0151749	0.0069782	0.0127403	0.0215106	0.00804575	0.0567092	5.09384e-05	0.057808	0.00463222	0.0528901	0.0347165	0.019806	0.00248025	0.00368405	0.00211811	0.0149514	0.00521067	0.00280923	0.00363736	0.0124803	0.0291433	0.00585293	0.0222566	0.0144053	0.0155673	0.00858062	0.0124444	0.00284877	0.00555836	0.0173746	0.0626004	0.0527284	0.0105352	0.00080209	0.0219603	0.00510764	0.00365547	0.0208561	0.000709091	0.0308808	0.0274142	0.0530852	0.0310289	0.0323973	0.1011	0.00638657	0.00800837	0.0264131	0.0104937	0.0223765	0.0012284	0.0335346	0.0310937	0.013637	0.0464624	0.0613631	0.0184768	0.0187325	0.026505	0.0116701	0.0212564	0.121479	0.0500928	0.0152017	0.117521	0.103461	0.0206287	0.00563391	0.000170638	0.0329293	0.022896	0.048734	0.0216913	0.103543	0.00347908	0.0548711	0.316978	0.885607	2.74254	0.0153523	0.00215892	0.00763624	0.00351153	0.00641109	0.0108244	0.00404874	0.0285369	2.56329e-05	0.0290898	0.002331	0.026615	0.0174698	0.00996666	0.0012481	0.00185386	0.00106586	0.00752378	0.00262208	0.00141364	0.00183037	0.00628025	0.0146653	0.00294528	0.0111998	0.00724893	0.00783369	0.00431789	0.00626223	0.00143354	0.00279705	0.00874314	0.0315014	0.0265337	0.00530147	0.000403623	0.0110507	0.00257024	0.00183949	0.0104951	0.000356825	0.0155397	0.0137952	0.0267132	0.0156142	0.0163028	0.0508751	0.00321381	0.00402992	0.0132914	0.00528058	0.0112602	0.000618149	0.0168751	0.0156468	0.00686232	0.0233805	0.0308788	0.00929777	0.00942648	0.0133377	0.00587254	0.0106965	0.0611299	0.0252074	0.00764973	0.0591381	0.0520628	0.0103806	0.00283507	8.58674e-05	0.0165705	0.0115216	0.0245237	0.0109154	0.0521043	0.00175072	1.987225
1808	0	-906.9896	-1037.644	130.6544	1.298848	0.7699129	0.0327883	0.000135071	0.0199473	0.030654	0.0166368	0.0260822	0.0141742	0.0678783	0.025922	0.0182692	0.00763324	0.0115801	0.00764443	0.0180362	0.0108872	0.0082361	0.0001887	0.0141858	0.00205721	0.0012112	0.00778154	0.0125083	0.0272538	0.000752774	0.00608013	0.0272269	0.0340182	0.00169233	0.00147682	0.000796643	0.011052	0.0122891	0.0127015	0.0237478	0.00714699	0.00689843	0.00311351	0.00607744	0.00885495	0.00876221	0.0787094	0.000524647	0.0955298	0.0371686	0.0635083	0.0314657	0.0437809	0.00599103	0.0374058	0.000381478	0.000845484	0.135077	0.0186471	0.00221217	0.00445701	0.0097451	0.0343531	0.0369863	0.0011112	0.00987128	0.014927	0.0649773	0.0937086	0.018052	0.0245456	0.0220407	0.0297998	0.0614036	0.017896	0.00118241	0.0212136	0.00883533	0.0113885	0.0158458	0.0135823	0.0117159	0.0387911	0.0891424	0.394733	0.948256	2.56787	0.0196096	8.07815e-05	0.0119298	0.0183331	0.00994989	0.0155989	0.00847712	0.0405957	0.0155031	0.0109262	0.00456518	0.00692569	0.00457188	0.0107868	0.00651125	0.00492573	0.000112855	0.00848406	0.00123035	0.000724379	0.00465388	0.00748081	0.0162996	0.000450209	0.00363632	0.0162835	0.0203451	0.00101213	0.000883237	0.000476445	0.00660985	0.00734969	0.00759635	0.0142028	0.00427437	0.00412572	0.00186209	0.00363471	0.00529585	0.00524038	0.0470735	0.000313773	0.0571331	0.0222293	0.0379822	0.0188186	0.0261839	0.00358303	0.0223711	0.000228149	0.000505656	0.0807848	0.0111522	0.00132302	0.00266559	0.00582821	0.0205454	0.0221202	0.000664572	0.00590368	0.00892731	0.0388607	0.0560439	0.0107963	0.0146799	0.0131818	0.0178222	0.0367235	0.010703	0.000707159	0.0126871	0.00528411	0.0068111	0.00947683	0.0081231	0.00700687	0.0231997	1.672056
1809	1	-906.3034	-1036.775	130.4715	1.344691	0.7436655	0.0213599	0.00267056	0.023697	0.0119142	0.0124911	0.0106521	0.0145713	0.0522163	0.000430467	0.0394696	0.000293922	0.0468801	0.0300008	0.0268653	0.0100483	0.00326542	0.00394035	0.018178	0.0130186	0.0244331	0.00322404	0.00406303	0.0325967	0.00183565	0.0377284	0.0355012	0.0137984	0.00130387	0.0158948	0.00183838	0.00867634	0.0154622	0.0304644	0.029171	0.00380012	0.00187247	0.0251653	0.00090083	0.00350587	0.0150968	0.00038031	0.0188301	0.0167836	0.0327152	0.0636743	0.013005	0.0431269	0.00566085	0.0119366	0.00600617	0.00930128	0.0198338	0.00302872	0.0140118	0.0182205	0.00757534	0.0540595	0.0180118	0.0149941	0.0131269	0.0355189	0.0170885	0.0229115	0.107675	0.10652	0.0240407	0.101188	0.0917041	0.019358	0.00499372	0.000993831	0.038315	0.0202943	0.0692532	0.0205643	0.0917771	0.00429153	0.0835291	0.383425	0.940034	2.59301	0.0118071	0.00147621	0.0130991	0.00658581	0.00690475	0.0058882	0.00805459	0.0288637	0.00023795	0.0218177	0.000162472	0.025914	0.0165836	0.0148504	0.00555441	0.00180503	0.00217811	0.0100483	0.00719632	0.0135059	0.00178216	0.00224593	0.0180185	0.00101469	0.0208552	0.0196241	0.00762734	0.000720741	0.00878617	0.00101621	0.00479603	0.00854707	0.0168398	0.0161249	0.0021006	0.00103505	0.0139107	0.000497953	0.00193794	0.0083451	0.000210224	0.0104087	0.00927751	0.018084	0.0351973	0.00718879	0.0238393	0.00312916	0.00659822	0.00332004	0.00514148	0.0109636	0.00167419	0.00774531	0.0100718	0.00418743	0.0298825	0.00995641	0.00828831	0.00725618	0.0196338	0.00944604	0.0126648	0.0595196	0.058881	0.013289	0.0559336	0.0506914	0.0107005	0.00276039	0.000549361	0.0211794	0.0112181	0.0382812	0.0113673	0.0507318	0.00237224	1.809066
1810	0	-905.5247	-1036.226	130.7016	1.251581	0.7989896	0.0216079	0.00250711	0.00035527	0.0282188	0.016505	0.00677645	0.00841444	0.0673409	0.0215575	0.0167808	0.0151644	0.0203619	0.00758391	0.0612817	0.010801	0.00817089	0.000742095	0.0051215	0.00619995	0.00499168	0.0137303	0.0143613	0.0386803	0.0032437	0.0219092	0.0270114	0.0388241	0.0136332	0.00428373	0.000325898	0.0134104	0.0102778	0.0209398	0.0278567	0.0070904	0.00715603	0.0025759	0.00157887	0.00593095	0.00533852	0.0899605	0.000139779	0.0947734	0.0414748	0.0562013	0.0092316	0.0351623	0.00893543	0.0541974	0.000911808	0.00621854	0.108969	0.00522558	0.0237785	0.0126438	0.00966794	0.0225682	0.0117855	0.00118399	0.00381816	0.0148088	0.0199163	0.0929667	0.0466359	0.0243513	0.0209878	0.0295639	0.0609175	0.0182623	0.00300522	0.0148184	0.00101413	0.0510946	0.0116239	0.0134747	0.0275735	0.0155517	0.0953437	0.406727	0.956675	2.54125	0.012923	0.00149942	0.000212475	0.0168767	0.00987111	0.00405277	0.00503239	0.0402743	0.0128928	0.0100361	0.00906932	0.0121777	0.00453568	0.0366505	0.0064597	0.00488674	0.000443822	0.003063	0.00370798	0.00298535	0.00821165	0.00858899	0.0231334	0.00193995	0.0131032	0.0161546	0.0232194	0.00815356	0.00256195	0.000194909	0.00802029	0.00614681	0.0125234	0.0166601	0.00424053	0.00427978	0.00154056	0.000944272	0.0035471	0.00319279	0.0538023	8.35973e-05	0.0566808	0.0248047	0.0336121	0.00552111	0.0210294	0.00534398	0.0324136	0.000545321	0.0037191	0.0651705	0.00312524	0.0142211	0.00756184	0.00578207	0.0134973	0.00704848	0.000708106	0.00228351	0.00885663	0.0119113	0.0556002	0.0278914	0.0145637	0.0125521	0.0176811	0.0364327	0.0109221	0.00179732	0.00886238	0.000606517	0.0305579	0.00695183	0.00805878	0.0164908	0.00930097	1.672056
1811	1	-900.6287	-1030.688	130.0591	1.768127	0.5655703	0.0197258	0.000893232	0.00260719	0.00612797	0.0172357	0.00993242	0.0217963	0.0260332	0.000362753	0.0236666	0.000554365	0.0382669	0.0328819	0.0254782	0.00592245	0.00203652	0.0028299	0.0115173	0.0109707	0.041182	0.00932392	0.00576498	0.0193241	0.000779783	0.023515	0.0296471	0.00932132	0.00247136	0.00605937	0.00190438	0.0111381	0.0144516	0.00474821	0.0224234	0.00259833	0.00485968	0.0207422	0.00659197	0.00747686	0.012722	0.000180025	0.00480193	0.0329579	0.0146053	0.0487561	0.0262945	0.0962566	0.00477038	0.0100589	0.0228942	0.00286663	0.0167139	0.0025523	0.059292	0.0141428	0.00713754	0.0436743	0.0351012	0.0059447	0.0159109	0.0384724	0.00909242	0.0255523	0.0907373	0.0687868	0.0268071	0.159872	0.0772788	0.014837	0.0213705	0.00325251	0.0482997	0.0283708	0.0847235	0.0174084	0.081377	0.0210063	0.0460938	0.292584	0.862683	2.79864	0.0109707	0.00049678	0.00145002	0.00340813	0.00958582	0.00552402	0.0121223	0.0144786	0.000201749	0.0131624	0.000308316	0.0212825	0.0182876	0.0141699	0.00329383	0.00113263	0.00157388	0.00640549	0.00610149	0.0229038	0.0051856	0.00320625	0.0107473	0.000433684	0.0130781	0.0164886	0.00518415	0.00137447	0.00336998	0.00105914	0.00619459	0.00803741	0.00264077	0.012471	0.00144509	0.00270276	0.011536	0.00366619	0.00415834	0.0070755	0.000100123	0.00267064	0.0183299	0.00812288	0.0271162	0.0146239	0.0535341	0.0026531	0.00559438	0.0127328	0.00159431	0.00929562	0.00141949	0.0329759	0.00786569	0.00396962	0.0242899	0.0195219	0.0033062	0.00884902	0.0213968	0.00505684	0.0142112	0.0504645	0.0382565	0.014909	0.0889147	0.0429794	0.00825175	0.0118854	0.00180892	0.0268624	0.0157787	0.0471198	0.00968184	0.0452587	0.0116829	1.798043
1812	0	-907.822	-1038.783	130.9608	1.082683	0.9236313	0.0325564	0.00631768	0.000702448	0.0256623	0.0174123	0.0144333	0.00827302	0.0264542	0.000833809	0.02809	0.00347467	0.0202092	0.00429512	0.0602518	0.00870673	0.0133413	0.00211053	0.00240788	0.00377218	0.00369332	0.028072	0.0133054	0.023382	0.00050628	0.021541	0.0226282	0.00703745	0.010558	0.00332831	0.00276657	0.00393351	0.0189587	0.0267231	0.0454124	0.0106592	0.0124712	0.00253261	0.0132873	0.00988021	0.0323457	0.0903398	0.000109603	0.0903612	0.0407778	0.0813362	0.0271354	0.052129	0.00334216	0.0440413	0.000751804	0.00338368	0.0663476	0.0117867	0.0121339	0.00543025	0.00846647	0.0274709	0.00343429	0.00126873	0.0061634	0.0154435	0.0281466	0.0556429	0.0458521	0.0180775	0.00577447	0.0179437	0.0249176	0.0142526	0.00175787	0.0270913	0.00469069	0.0502358	0.0121038	0.0132483	0.045143	0.0328918	0.121476	0.452529	0.986096	2.4399	0.0205825	0.00399411	0.000444095	0.016224	0.0110082	0.00912488	0.0052303	0.0167246	0.000527143	0.0177588	0.00219673	0.0127765	0.00271542	0.0380918	0.00550449	0.00843454	0.0013343	0.00152229	0.00238482	0.00233496	0.0177475	0.0084118	0.0147823	0.000320076	0.0136185	0.0143058	0.00444915	0.00667488	0.00210419	0.00174905	0.00248681	0.0119859	0.0168946	0.0287102	0.00673887	0.00788443	0.00160114	0.0084004	0.00624638	0.0204493	0.0571138	6.9292e-05	0.0571273	0.0257801	0.0514217	0.0171553	0.0329565	0.00211295	0.0278434	0.000475299	0.0021392	0.0419457	0.00745166	0.00767115	0.00343306	0.00535259	0.0173674	0.00217119	0.000802105	0.00389657	0.00976352	0.0177946	0.0351781	0.0289882	0.0114288	0.00365068	0.0113442	0.0157532	0.00901062	0.00111134	0.0171274	0.00296551	0.0317596	0.00765215	0.0083757	0.0285399	0.0207945	1.581751
1813	1	-915.5414	-1045.807	130.2659	1.371806	0.7289661	0.0385983	0.00435234	0.00141578	0.00333766	0.0194773	0.027489	0.0035457	0.0065491	0.00691153	0.0431631	0.00686402	0.0430444	0.0351943	0.0749969	0.00230236	0.0241944	0.0013215	0.00471627	0.00397501	0.0463234	0.010488	0.00685439	0.020791	0.0019877	0.0485931	0.0333485	0.00414582	0.000772874	0.00144821	0.000534934	0.00410128	0.0145236	0.0134673	0.00444315	0.000804225	0.00741001	0.0156716	0.0188751	0.0116679	0.0143104	0.00736365	0.00915444	0.0370726	0.0100315	0.0192319	0.00870881	0.0409049	0.00768412	0.0176605	0.0327466	0.000437634	0.00251874	0.00334995	0.0210854	0.0028036	0.00802863	0.031472	0.0392976	0.019308	0.0178973	0.0266926	0.0122262	0.0505342	0.16507	0.163104	0.0419091	0.179832	0.0279139	0.0300838	0.0240386	0.000940785	0.063466	0.0319128	0.0806171	0.00980522	0.0915366	0.019122	0.080383	0.376882	0.935147	2.60759	0.0194198	0.00218978	0.000712314	0.00167926	0.00979955	0.0138305	0.00178393	0.00329502	0.00347737	0.0217165	0.00345347	0.0216567	0.0177072	0.0377329	0.00115838	0.0121728	0.000664881	0.00237288	0.00199993	0.0233065	0.00527677	0.00344862	0.0104605	0.00100006	0.0244484	0.0167785	0.00208587	0.000388853	0.000728634	0.000269139	0.00206346	0.00730718	0.00677575	0.00223546	0.000404627	0.00372817	0.00788477	0.00949656	0.00587042	0.00719991	0.00370484	0.00460584	0.0186522	0.0050471	0.00967608	0.00438163	0.0205803	0.00386608	0.00888545	0.0164757	0.000220185	0.00126724	0.00168545	0.0106086	0.00141057	0.00403941	0.0158344	0.0197717	0.00971435	0.00900461	0.0134297	0.00615131	0.0254251	0.0830509	0.082062	0.0210856	0.0904781	0.0140442	0.0151359	0.0120944	0.000473333	0.0319314	0.0160561	0.0405606	0.00493326	0.0460545	0.00962076	1.987574
1814	0	-902.2073	-1032.834	130.6272	1.463132	0.6834653	0.0115054	0.00490969	0.00142739	0.0101085	0.015251	0.00322738	0.0134661	0.0214226	0.00348192	0.0312688	0.00443883	0.0266371	0.0179897	0.0322655	0.00762604	0.00252375	0.00441719	0.00339153	0.000684609	0.00764545	0.0172351	0.0247382	0.0247289	0.00123337	0.0188673	0.0127154	0.0073438	0.00633426	0.00044313	0.00242318	0.00174108	0.0166055	0.0199792	0.012259	0.00457918	0.0109233	0.00166002	0.00726697	0.0058612	0.00757233	0.12038	0.000231304	0.102548	0.0357164	0.153281	0.0288238	0.0311544	0.00534773	0.0442446	0.014214	0.0102194	0.0506972	0.0120132	0.024403	0.0116986	0.0074156	0.0182958	0.00551294	0.00930816	0.0116824	0.0148004	0.0113022	0.054927	0.0401609	0.0158337	0.00721331	0.0100449	0.0218248	0.0236901	0.00574424	0.0181131	0.0247906	0.0134542	0.0104074	0.0116039	0.0755022	0.0501171	0.0706605	0.355623	0.918584	2.65513	0.0074958	0.00319867	0.000929949	0.0065857	0.00993606	0.00210264	0.00877319	0.0139568	0.00226847	0.0203717	0.0028919	0.0173541	0.0117203	0.021021	0.00496837	0.00164423	0.00287781	0.00220959	0.000446023	0.00498102	0.0112287	0.016117	0.0161109	0.000803539	0.0122921	0.00828413	0.0047845	0.00412678	0.0002887	0.0015787	0.00113431	0.0108185	0.0130165	0.00798676	0.00298334	0.00711651	0.00108151	0.00473444	0.00381858	0.00493338	0.0784278	0.000150695	0.0668102	0.0232692	0.0998627	0.0187787	0.0202971	0.00348405	0.0288254	0.00926045	0.00665796	0.0330293	0.00782664	0.0158986	0.00762163	0.00483127	0.0119197	0.00359169	0.00606428	0.00761112	0.00964249	0.00736341	0.035785	0.0261649	0.0103157	0.00469948	0.00654427	0.0142189	0.0154341	0.00374238	0.0118007	0.0161511	0.00876543	0.00678041	0.00755994	0.0491898	0.0326513	1.534917
1815	1	-906.8892	-1037.084	130.1949	1.518666	0.6584728	0.0387369	0.0054485	0.00879566	0.00102215	0.00458206	0.0286005	0.0356085	0.0411029	0.00757056	0.00261386	0.00582153	0.0471488	0.0238652	0.018883	0.00121151	0.0200453	0.00226685	0.0101135	0.0038557	0.014412	0.00329419	0.0128561	0.0251052	0.00217723	0.0552062	0.0242811	0.024582	0.0083546	0.0120785	0.00191228	0.0181503	0.0131088	0.0147514	0.0212985	0.000917589	0.0192449	0.00111921	0.00828214	0.0127805	0.0096956	0.00528147	0.0146654	0.058213	0.00715047	0.0271612	0.0139698	0.0666554	0.0156735	0.00436232	0.0358691	0.00627597	0.000346426	0.000950635	0.0270612	0.00178359	0.0104923	0.0290492	0.0131801	0.0175884	0.0336253	0.063614	0.00140719	0.0142197	0.18081	0.114954	0.0317833	0.13772	0.0305755	0.0426143	0.0263307	0.000695023	0.0317233	0.0117196	0.0646587	0.0247639	0.100265	0.0335791	0.0653499	0.343259	0.908451	2.68294	0.0202632	0.0028501	0.00460099	0.000534686	0.00239686	0.0149609	0.0186267	0.0215008	0.00396014	0.0013673	0.00304523	0.0246634	0.0124838	0.00987766	0.000633739	0.0104857	0.00118579	0.00529037	0.00201691	0.00753889	0.00172318	0.006725	0.0131325	0.0011389	0.0288782	0.0127014	0.0128588	0.00437027	0.00631825	0.00100031	0.00949439	0.00685718	0.00771644	0.0111412	0.000479989	0.010067	0.000585458	0.00433237	0.00668542	0.00507174	0.00276272	0.00767145	0.0304511	0.00374039	0.0142079	0.00730755	0.0348672	0.00819876	0.00228192	0.018763	0.00328294	0.000181214	0.000497275	0.0141557	0.000932993	0.00548849	0.0151955	0.00689446	0.00920044	0.0175893	0.0332763	0.000736098	0.00743831	0.0945811	0.0601323	0.0166258	0.0720412	0.015994	0.0222914	0.0137735	0.000363564	0.0165944	0.0061305	0.0338228	0.0129539	0.0524483	0.0175652	1.91169
1816	0	-904.5321	-1034.783	130.2512	1.589585	0.6290949	0.0164066	0.0223016	0.00199548	0.0132489	0.0134549	0.0133015	0.00468651	0.0435783	0.00338287	0.0254582	0.00530073	0.0349123	0.0233522	0.0321653	0.00767464	0.0033078	0.00571908	0.00323253	0.000792551	0.00668877	0.0135917	0.0351955	0.0329251	0.00130748	0.0177962	0.0187866	0.0119896	0.0105049	0.00654503	0.00265059	0.000865716	0.0177577	0.0189872	0.0103681	0.00517978	0.0143168	0.00627991	0.0140667	0.00260425	0.0169599	0.157778	0.000667606	0.0841387	0.0468123	0.0980338	0.0273407	0.0220489	0.0127998	0.0664707	0.0298816	0.00921461	0.0583721	0.0198083	0.0376263	0.0148364	0.032057	0.0239797	0.0231789	0.0109987	0.00184456	0.00266896	0.024199	0.111316	0.0193133	0.0207527	0.0115665	0.0200897	0.0415104	0.0310498	0.00786825	0.027738	0.0268036	0.0107791	0.0337661	0.0115751	0.0644388	0.00151988	0.0591589	0.328063	0.895466	2.71731	0.00919401	0.0124975	0.00111824	0.00742449	0.00753994	0.00745395	0.00262625	0.0244207	0.00189572	0.0142664	0.00297046	0.0195644	0.0130863	0.018025	0.00430076	0.00185365	0.0032049	0.00181147	0.000444134	0.00374829	0.00761657	0.0197231	0.0184508	0.000732694	0.00997272	0.0105278	0.00671882	0.00588682	0.00366774	0.00148535	0.000485135	0.00995114	0.0106402	0.00581012	0.00290268	0.00802292	0.00351918	0.00788278	0.00145939	0.0095041	0.0884169	0.000374117	0.0471502	0.026233	0.0549368	0.0153213	0.0123559	0.00717282	0.0372493	0.0167452	0.00516374	0.0327109	0.0111003	0.0210853	0.00831413	0.0179643	0.0134379	0.0129892	0.0061635	0.00103366	0.00149565	0.0135608	0.06238	0.0108229	0.0116296	0.00648173	0.011258	0.0232619	0.0173999	0.00440926	0.015544	0.0150204	0.00604047	0.0189221	0.0064865	0.0361106	0.00085172	1.784484
