Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
28	0	-988.8225	-1019.082	30.25956	0.01774933	56.34017	0.427699	0.315611	0.182921	0.0412616	0.050269	0.255284	0.202773	0.0328049	0.314827	0.103975	0.464426	0.0776754	0.20933	0.23708	0.136307	0.369592	0.0713417	0.0409301	0.165209	0.0656428	0.153598	0.0485378	0.122727	0.100924	0.0264915	0.15227	0.135139	0.836101	0.951824	1.03804	1.17403	0.0949462	0.0700635	0.0406072	0.00915977	0.0111594	0.0566712	0.0450142	0.00728245	0.0698894	0.0230816	0.103099	0.0172434	0.0464698	0.0526301	0.0302593	0.0820468	0.0158373	0.0090862	0.0366753	0.0145722	0.0340977	0.010775	0.0272445	0.0224044	0.00588093	0.0338028	0.03	4.504648
29	1	-993.2456	-1023.201	29.95497	0.2900584	3.447581	0.527723	0.180031	0.183725	0.203463	0.153588	0.143742	0.043958	0.0419917	0.347957	0.12085	0.474057	0.213053	0.119676	0.232164	0.119125	0.014562	0.0489284	0.122757	0.166048	0.159283	0.113399	0.0987315	0.244091	0.0707345	0.189279	0.160172	0.0438326	0.421175	0.753641	1.08398	1.7412	0.116317	0.0396812	0.0404956	0.044846	0.0338529	0.0316827	0.00968895	0.00925555	0.0766946	0.0266369	0.104489	0.0469599	0.0263783	0.051172	0.0262567	0.00320967	0.0107845	0.0270573	0.0365992	0.0351082	0.0249948	0.0217618	0.053801	0.0155909	0.0417198	0.0353041	0.00966132	4.536921
30	0	-983.1049	-1013.315	30.21017	0.1031105	9.698338	0.328583	0.336182	0.225692	0.199262	0.0611855	0.196124	0.132997	0.0313792	0.183724	0.0798794	0.519633	0.0939467	0.251295	0.116739	0.095797	0.286742	0.142437	0.136892	0.165275	0.120429	0.203247	0.0292504	0.11392	0.0784219	0.112201	0.116982	0.110457	0.626381	0.868519	1.07295	1.43215	0.0735304	0.0752307	0.0505053	0.0445909	0.0136921	0.0438886	0.0297621	0.00702203	0.0411138	0.0178754	0.116284	0.0210234	0.0562348	0.026124	0.0214375	0.0641672	0.0318745	0.0306337	0.0369853	0.0269496	0.0454826	0.00654566	0.025493	0.0175493	0.0251084	0.0261783	0.024718	4.468674
31	1	-981.8092	-1012.154	30.34527	0.08474941	11.79949	0.441476	0.298004	0.065319	0.305736	0.128487	0.12025	0.11912	0.0326325	0.29109	0.119971	0.396581	0.132265	0.160615	0.22293	0.235926	0.115311	0.11205	0.0874189	0.160757	0.102956	0.100105	0.077156	0.209189	0.0591743	0.158345	0.0113866	0.0876839	0.657981	0.882916	1.06892	1.39019	0.101444	0.0684762	0.0150092	0.070253	0.0295241	0.0276314	0.0273717	0.00749839	0.0668876	0.0275672	0.0911275	0.0303923	0.0369066	0.0512254	0.0542117	0.0264965	0.0257471	0.0200874	0.0369393	0.0236575	0.0230023	0.0177291	0.048068	0.0135972	0.036385	0.00261645	0.0201483	4.351933
32	0	-981.1117	-1011.447	30.33578	0.08075058	12.38381	0.341735	0.306872	0.206015	0.152637	0.0371275	0.179025	0.0986447	0.0409601	0.267887	0.120563	0.492335	0.0444777	0.160382	0.150994	0.126482	0.296451	0.158137	0.104161	0.141223	0.118437	0.204301	0.100897	0.103988	0.11358	0.0926007	0.10986	0.0956558	0.665412	0.886197	1.0679	1.3805	0.0782822	0.0702959	0.0471924	0.034965	0.00850491	0.0410097	0.0225968	0.00938284	0.0613655	0.0276178	0.11278	0.0101886	0.036739	0.0345885	0.0289736	0.0679089	0.0362249	0.0238605	0.0323502	0.0271307	0.0467998	0.0231127	0.0238208	0.026018	0.0212123	0.025166	0.0219121	4.365427
33	1	-979.9812	-1009.734	29.75242	0.06305258	15.85978	0.68867	0.179472	0.0603327	0.408163	0.0478146	0.190147	0.180863	0.0607239	0.310445	0.125106	0.376977	0.0883775	0.282365	0.225713	0.143006	0.0965167	0.171426	0.154403	0.180045	0.0694754	0.101355	0.055817	0.239888	0.193451	0.257684	0.0201957	0.0580517	0.701297	0.901503	1.06261	1.33459	0.138663	0.0361367	0.012148	0.0821836	0.00962745	0.0382861	0.0364167	0.0122267	0.0625079	0.02519	0.0759042	0.0177948	0.0568541	0.0454473	0.0287943	0.0194336	0.0345166	0.0310891	0.036252	0.0139889	0.0204077	0.0112387	0.0483014	0.0389513	0.0518845	0.0040664	0.0116887	4.966485
34	0	-986.7897	-1017.296	30.50647	0.3485074	2.86938	0.251462	0.267583	0.0967377	0.32484	0.073663	0.213981	0.14799	0.0380913	0.297596	0.0907685	0.443267	0.0144001	0.102514	0.0877592	0.135017	0.183724	0.152351	0.0989141	0.134108	0.129343	0.10605	0.133972	0.0520155	0.107858	0.078154	0.12036	0.044456	0.378898	0.724029	1.08179	1.81528	0.0640344	0.0681397	0.0246342	0.0827203	0.0187582	0.05449	0.0376855	0.00969992	0.0757825	0.0231141	0.112877	0.00366696	0.0261051	0.0223478	0.0343819	0.0467852	0.038796	0.0251884	0.0341505	0.0329371	0.0270054	0.0341159	0.0132457	0.0274659	0.0199018	0.0306494	0.0113207	3.926975
35	1	-980.6338	-1010.686	30.05174	0.04895494	20.42695	0.680277	0.161715	0.0777928	0.304746	0.0879777	0.174034	0.176892	0.0666814	0.303629	0.0343074	0.3687	0.0837788	0.241356	0.130031	0.194976	0.0579126	0.192092	0.204465	0.15878	0.0670482	0.053138	0.117346	0.254162	0.148527	0.252026	0.0614877	0.0273753	0.734437	0.914884	1.05722	1.29345	0.145319	0.0345453	0.0166179	0.0650993	0.0187936	0.0371768	0.0377873	0.0142443	0.0648606	0.00732867	0.078761	0.0178967	0.051558	0.027777	0.0416503	0.0123712	0.0410342	0.0436773	0.0339183	0.0143227	0.0113512	0.0250672	0.0542935	0.0317281	0.0538373	0.0131349	0.00584785	4.681253
36	0	-991.4253	-1022.186	30.76072	0.09965726	10.03439	0.389117	0.235656	0.092574	0.330039	0.107224	0.175612	0.07888	0.0517465	0.161944	0.0705878	0.407628	0.0537935	0.0893942	0.0889808	0.172209	0.137785	0.116617	0.0572525	0.135975	0.133374	0.0116583	0.164634	0.127185	0.150375	0.0706659	0.26713	0.0435403	0.632039	0.871151	1.07227	1.42454	0.0992246	0.0600921	0.0236063	0.0841598	0.0273421	0.044781	0.0201144	0.0131953	0.0412955	0.0179999	0.103945	0.0137173	0.0227955	0.0226901	0.0439132	0.0351351	0.0297372	0.0145994	0.0346735	0.0340103	0.00297287	0.0419816	0.0324321	0.0383456	0.0180198	0.0681181	0.0111027	3.921576
37	1	-986.1025	-1016.265	30.16224	0.07190169	13.90788	0.659417	0.125076	0.0709256	0.292199	0.197396	0.177896	0.133872	0.0236278	0.184188	0.00491515	0.250967	0.222322	0.277665	0.236828	0.212167	0.0801761	0.0561269	0.12227	0.17098	0.120882	0.074418	0.128087	0.201671	0.255433	0.149041	0.0746786	0.044589	0.682691	0.893676	1.06542	1.35821	0.144996	0.0275025	0.0155955	0.0642505	0.0434047	0.0391168	0.0294365	0.00519542	0.0405003	0.00108077	0.055184	0.0488855	0.0610547	0.0520751	0.0466524	0.0176296	0.0123415	0.0268855	0.037596	0.0265803	0.0163635	0.0281645	0.0443445	0.0561661	0.032772	0.0164208	0.00980449	4.547814
38	0	-994.2552	-1024.496	30.24041	0.2289801	4.367191	0.553543	0.306469	0.228735	0.24523	0.0695767	0.188058	0.0903824	0.0592922	0.170861	0.0743284	0.362333	0.222893	0.151153	0.156249	0.205258	0.157877	0.0394206	0.0650472	0.0839034	0.0322527	0.0602774	0.0645574	0.10547	0.197904	0.172369	0.205876	0.043245	0.473463	0.787021	1.08419	1.65533	0.128356	0.0710642	0.0530391	0.0568642	0.0161335	0.043607	0.0209579	0.0137487	0.0396193	0.0172353	0.0840182	0.0516846	0.0350496	0.0362312	0.0475954	0.0366086	0.00914088	0.0150832	0.0194556	0.00747877	0.0139772	0.0149696	0.0244565	0.0458902	0.0399689	0.0477386	0.0100277	4.312561
39	1	-988.82	-1018.913	30.09282	0.133861	7.470434	0.524506	0.118396	0.23347	0.33512	0.185616	0.22106	0.125883	0.0222178	0.173196	0.047559	0.272622	0.220272	0.245402	0.202994	0.19966	0.010878	0.060547	0.176624	0.25263	0.0253626	0.0875094	0.0895581	0.222096	0.107914	0.188297	0.141673	0.0642087	0.580643	0.84632	1.07786	1.49518	0.115143	0.025991	0.0512527	0.0735675	0.0407476	0.0485284	0.0276345	0.00487737	0.038021	0.0104404	0.0598475	0.0483554	0.053872	0.0445625	0.0438306	0.002388	0.0132916	0.0387736	0.0554588	0.00556775	0.0192106	0.0196603	0.0487559	0.02369	0.041336	0.0311009	0.0140955	4.555271
40	0	-984.9948	-1016.018	31.02314	0.08418747	11.87825	0.352131	0.178689	0.136139	0.377536	0.0675207	0.185728	0.137068	0.0799637	0.168165	0.0557999	0.178466	0.177271	0.148769	0.104911	0.156677	0.219854	0.038209	0.0705452	0.15727	0.147108	0.0286206	0.0949583	0.0104403	0.0982806	0.0967727	0.115555	0.0921796	0.659012	0.883374	1.06878	1.38884	0.0958278	0.0486279	0.0370484	0.102741	0.0183748	0.0505434	0.0373012	0.021761	0.0457638	0.0151852	0.0485671	0.0482418	0.0404853	0.02855	0.0426376	0.0598304	0.0103981	0.0191979	0.042799	0.0400333	0.0077887	0.0258416	0.00284118	0.0267457	0.0263354	0.0314466	0.0250854	3.674628
41	1	-988.8407	-1018.559	29.71831	0.1647796	6.068711	0.637317	0.0385872	0.0651527	0.367435	0.175588	0.238137	0.0787769	0.0265893	0.221754	0.116729	0.257893	0.0955348	0.222882	0.105234	0.12541	0.0411223	0.0572759	0.155831	0.188972	0.0965031	0.119758	0.16667	0.693616	0.22218	0.16272	0.134019	0.0871736	0.541202	0.82577	1.0811	1.55192	0.130095	0.00787677	0.0132996	0.0750043	0.0358426	0.0486107	0.0160807	0.00542764	0.0452664	0.0238277	0.0526434	0.0195014	0.0454967	0.0214814	0.0255999	0.00839426	0.0116917	0.0318096	0.0385746	0.0196991	0.0244461	0.0340222	0.141587	0.0453535	0.0332159	0.0273571	0.0177947	4.898861
42	0	-982.4811	-1012.797	30.31582	0.07414192	13.48765	0.434777	0.212288	0.207075	0.385411	0.108256	0.177641	0.0636355	0.0716111	0.355707	0.0519896	0.272499	0.22622	0.156367	0.118369	0.128014	0.21398	0.118156	0.122047	0.166605	0.116218	0.0257693	0.171803	0.0755559	0.199662	0.054709	0.0750752	0.0825509	0.6782	0.891752	1.06608	1.36397	0.0989931	0.0483352	0.0471483	0.0877531	0.0246486	0.0404467	0.014489	0.0163049	0.0809898	0.0118373	0.0620444	0.0515074	0.0356028	0.0269512	0.0291472	0.0487205	0.0269026	0.0277885	0.0379339	0.0264614	0.00586734	0.0391174	0.0172031	0.0454604	0.0124565	0.0170936	0.0187958	4.391994
43	1	-992.1075	-1022.592	30.48497	0.1143874	8.742222	0.636337	0.239699	0.066743	0.285432	0.166932	0.22758	0.114442	0.0280313	0.130708	0.0549745	0.344183	0.100716	0.23497	0.15497	0.033512	0.172574	0.072265	0.174897	0.178629	0.109765	0.00863172	0.175709	0.162096	0.0340818	0.0414955	0.141287	0.0919347	0.6087	0.860135	1.07499	1.45618	0.152139	0.0573087	0.0159573	0.0682428	0.0399111	0.0544113	0.0273616	0.00670189	0.0312503	0.0131436	0.0822893	0.0240798	0.056178	0.0370512	0.00801224	0.0412601	0.0172776	0.0418154	0.0427077	0.0262432	0.00206372	0.0420097	0.0387549	0.00814849	0.00992099	0.0337798	0.0219803	4.182595
44	0	-986.8147	-1016.557	29.74185	0.1272544	7.858275	0.492117	0.240286	0.234385	0.525849	0.145399	0.145914	0.0716794	0.0810555	0.224566	0.0392744	0.420493	0.262698	0.152156	0.155327	0.144897	0.303761	0.20261	0.1111	0.14739	0.131546	0.00539404	0.102075	0.160313	0.168604	0.0552171	0.0952969	0.0934382	0.589844	0.850922	1.07697	1.48227	0.10017	0.0489097	0.0477087	0.107036	0.0295957	0.0297006	0.0145902	0.0164987	0.04571	0.00799424	0.0855906	0.0534718	0.0309711	0.0316166	0.0294936	0.0618301	0.0412408	0.0226142	0.0300009	0.0267759	0.00109795	0.0207772	0.0326315	0.0343191	0.0112393	0.0193975	0.0190192	4.912844
45	1	-984.9813	-1015.469	30.48804	0.1273055	7.855118	0.786297	0.142459	0.160462	0.333351	0.0742839	0.18388	0.087276	0.0208685	0.267368	0.0401843	0.263282	0.187706	0.179739	0.194087	0.0833557	0.0220159	0.102308	0.112222	0.128537	0.0837259	0.0360723	0.0765607	0.209545	0.0607318	0.0822119	0.122462	0.12561	0.589772	0.850886	1.07697	1.48237	0.188714	0.0341907	0.0385114	0.0800054	0.0178284	0.0441319	0.0209466	0.00500852	0.0641693	0.00964439	0.0631886	0.0450502	0.0431381	0.0465816	0.0200057	0.00528389	0.0245543	0.0269337	0.0308494	0.0200945	0.00865747	0.0183748	0.0502917	0.0145759	0.0197312	0.0293914	0.0301468	4.166603
46	0	-986.4942	-1016.739	30.2448	0.1214273	8.235383	0.445776	0.147708	0.196782	0.596787	0.0752547	0.180379	0.0996288	0.0273817	0.158558	0.0445727	0.447701	0.170135	0.277679	0.209971	0.108343	0.229117	0.0929923	0.034263	0.167273	0.149292	0.0348114	0.12982	0.138449	0.0505877	0.077377	0.0988854	0.0261997	0.598223	0.855051	1.07611	1.47062	0.100952	0.0334505	0.0445638	0.13515	0.0170424	0.0408491	0.0225623	0.00620096	0.0359076	0.0100941	0.101388	0.0385294	0.0628842	0.0475507	0.0245358	0.0518865	0.0210593	0.00775932	0.0378813	0.0338091	0.0078835	0.0293996	0.0313537	0.0114563	0.0175231	0.0223939	0.00593328	4.415725
47	1	-980.7302	-1010.991	30.26081	0.06126336	16.32297	0.508301	0.177064	0.131329	0.394387	0.101574	0.0850581	0.127714	0.0686271	0.332316	0.0619896	0.437434	0.13602	0.223401	0.241234	0.0974473	0.0614288	0.130754	0.139483	0.159761	0.0192542	0.140774	0.0676397	0.260447	0.0212737	0.102183	0.0768662	0.156122	0.705245	0.903134	1.06199	1.32963	0.113972	0.0397016	0.0294467	0.0884299	0.022775	0.0190718	0.0286362	0.0153876	0.0745123	0.0138994	0.0980819	0.0304986	0.0500912	0.0540898	0.0218498	0.0137736	0.0293178	0.031275	0.0358218	0.00431721	0.0315645	0.0151663	0.0583978	0.00477002	0.0229115	0.017235	0.0350059	4.459882
48	0	-983.7736	-1013.801	30.02768	0.07866065	12.71284	0.338303	0.27912	0.123188	0.403316	0.112921	0.232033	0.119719	0.0363303	0.409592	0.0498685	0.297177	0.20094	0.310671	0.234918	0.154313	0.258346	0.114982	0.093571	0.194344	0.167029	0.0926376	0.155059	0.0968078	0.0304599	0.018438	0.062525	0.0889997	0.669385	0.887935	1.06734	1.37534	0.0723549	0.0596971	0.026347	0.0862596	0.0241511	0.0496263	0.025605	0.00777017	0.0876017	0.0106657	0.0635589	0.0429761	0.066445	0.0502433	0.0330038	0.055254	0.0245918	0.0200126	0.0415655	0.0357235	0.0198129	0.0331634	0.0207048	0.00651464	0.00394345	0.0133726	0.0190349	4.67561
49	1	-981.2233	-1011.901	30.67762	0.02020464	49.49358	0.444868	0.11656	0.135208	0.344366	0.0643535	0.235126	0.112199	0.0482523	0.302083	0.0777115	0.361178	0.251212	0.196263	0.153245	0.0730407	0.121138	0.09555	0.122539	0.20423	0.0387861	0.0859479	0.0686996	0.168458	0.015422	0.0989206	0.0116185	0.137157	0.825548	0.948261	1.04021	1.18599	0.108926	0.0285396	0.0331056	0.084318	0.015757	0.0575707	0.027472	0.0118146	0.0739651	0.0190277	0.0884345	0.0615093	0.0480549	0.037522	0.017884	0.0296606	0.0233954	0.0300036	0.0500056	0.00949678	0.0210444	0.0168211	0.0412469	0.00377608	0.0242207	0.00284478	0.0335829	4.084131
50	0	-981.9414	-1011.865	29.92329	0.08155349	12.26189	0.495205	0.248266	0.14047	0.394345	0.128762	0.194392	0.167336	0.0169248	0.46705	0.0952014	0.266155	0.14626	0.213184	0.182444	0.169486	0.18556	0.131112	0.0972254	0.088771	0.190461	0.0784245	0.213509	0.158579	0.178583	0.0485502	0.0167256	0.0641285	0.663902	0.885534	1.0681	1.38246	0.103662	0.0519698	0.0294047	0.0825488	0.026954	0.0406923	0.0350288	0.0035429	0.0977684	0.0199287	0.0557147	0.0306169	0.0446262	0.0381913	0.0354788	0.0388436	0.0274458	0.0203523	0.0185826	0.0398694	0.0164167	0.0446942	0.0331957	0.0373831	0.0101631	0.00350119	0.0134241	4.777111
51	1	-989.0807	-1019.469	30.38853	0.02118799	47.19655	0.317361	0.177641	0.0949996	0.228494	0.183648	0.149236	0.0914927	0.0753551	0.218505	0.146778	0.265321	0.192119	0.185741	0.185187	0.143013	0.0499846	0.192765	0.232222	0.271823	0.0281115	0.173696	0.0396284	0.212523	0.0174689	0.178394	0.121372	0.199353	0.821518	0.946884	1.04102	1.19058	0.0725855	0.0406294	0.0217279	0.0522603	0.0420032	0.0341328	0.0209258	0.0172349	0.0499756	0.0335705	0.0606832	0.0439406	0.042482	0.0423552	0.0327094	0.0114323	0.0440885	0.053113	0.0621703	0.00642956	0.039727	0.00906365	0.0486075	0.00399541	0.0408015	0.0277598	0.0455953	4.372235
52	0	-981.7797	-1011.608	29.82791	0.02788569	35.86069	0.440727	0.148261	0.153311	0.430395	0.0723066	0.172689	0.182634	0.0386468	0.427718	0.103905	0.272477	0.151205	0.280215	0.232816	0.194483	0.381189	0.212586	0.0655472	0.13433	0.207872	0.085594	0.131099	0.131921	0.145178	0.0528258	0.0606897	0.0155302	0.796439	0.938115	1.04598	1.21947	0.0894668	0.0300966	0.0311219	0.0873694	0.0146781	0.0350556	0.0370744	0.00784524	0.0868259	0.0210925	0.0553124	0.0306944	0.0568832	0.0472611	0.0394798	0.0773806	0.0431546	0.013306	0.0272688	0.0421977	0.0173754	0.0266129	0.0267797	0.0294709	0.0107235	0.0123199	0.0031526	4.926153
53	1	-984.2615	-1014.337	30.0758	0.05021804	19.91316	0.725903	0.093013	0.0626293	0.303874	0.1559	0.126687	0.25376	0.0299239	0.223155	0.0985525	0.331538	0.279556	0.241491	0.157632	0.168615	0.075686	0.0722874	0.113267	0.230752	0.0576341	0.0839258	0.0336407	0.23934	0.140528	0.116305	0.102371	0.137964	0.731258	0.913631	1.05776	1.29735	0.155909	0.0199773	0.0134515	0.0652659	0.0334841	0.0272099	0.0545025	0.00642705	0.0479291	0.0211671	0.0712077	0.0600429	0.0518673	0.0338561	0.0362151	0.0162558	0.0155259	0.0243274	0.0495608	0.0123786	0.0180256	0.00722535	0.0514055	0.0301826	0.02498	0.0219873	0.029632	4.655931
54	0	-981.2336	-1011.142	29.90868	0.1750462	5.712778	0.538345	0.255679	0.0802352	0.300911	0.154648	0.156484	0.182601	0.0220403	0.255133	0.132466	0.233733	0.137016	0.25392	0.210968	0.171596	0.282548	0.192637	0.100281	0.227647	0.118995	0.116788	0.118797	0.119541	0.0462986	0.0478686	0.216536	0.0245121	0.529234	0.819256	1.08189	1.56962	0.114585	0.0544203	0.0170778	0.0640478	0.0329163	0.0333071	0.0388659	0.00469121	0.054304	0.0281949	0.0497493	0.0291634	0.0540458	0.0449038	0.0365236	0.0601393	0.041002	0.0213444	0.0484538	0.0253276	0.0248579	0.0252854	0.0254439	0.00985449	0.0101887	0.046089	0.00521732	4.698225
55	1	-993.5278	-1024.558	31.02992	0.4463413	2.240438	0.199238	0.199249	0.0129138	0.381222	0.134615	0.103961	0.173094	0.0342927	0.235619	0.0577671	0.263362	0.112938	0.191832	0.178146	0.0765798	0.090666	0.0342648	0.102268	0.0337158	0.0457824	0.076975	0.0846846	0.219291	0.0614499	0.0942846	0.0760786	0.0313992	0.32038	0.678366	1.07499	1.92627	0.0602713	0.0602745	0.00390653	0.115323	0.0407221	0.0314491	0.0523624	0.0103738	0.0712769	0.017475	0.0796693	0.0341649	0.0580307	0.0538908	0.023166	0.0274272	0.0103654	0.0309368	0.0101993	0.0138496	0.0232856	0.0256178	0.0663375	0.0185891	0.0285219	0.0230144	0.00949852	3.30569
56	0	-990.1518	-1020.064	29.91192	0.004968718	201.2592	0.574339	0.275329	0.261867	0.382964	0.07092	0.364432	0.128487	0.0478302	0.147271	0.249703	0.237978	0.346517	0.238691	0.0877239	0.129077	0.219608	0.177648	0.0176189	0.213994	0.111859	0.0557443	0.151324	0.112372	0.0694943	0.0682472	0.0974235	0.026599	0.911877	0.975717	1.02144	1.09096	0.118054	0.0565931	0.053826	0.0787173	0.0145774	0.0749079	0.0264101	0.00983136	0.0302712	0.0513258	0.0489157	0.0712255	0.0490623	0.0180314	0.0265314	0.0451398	0.0365151	0.00362153	0.0439859	0.0229922	0.0114581	0.0311043	0.0230978	0.0142844	0.014028	0.0200251	0.00546736	4.865061
57	1	-984.0991	-1014.42	30.32076	0.08681342	11.51896	0.385002	0.255383	0.104985	0.486251	0.136535	0.163464	0.079553	0.0744931	0.266677	0.0725388	0.271423	0.158591	0.277702	0.181579	0.0961621	0.134533	0.0531314	0.185514	0.0403032	0.127249	0.104034	0.0920568	0.345675	0.138218	0.0352125	0.0445978	0.0635128	0.65423	0.881245	1.06942	1.3951	0.088013	0.0583816	0.024	0.111159	0.0312124	0.0373685	0.0181861	0.0170294	0.0609634	0.0165826	0.0620483	0.0362546	0.0634839	0.0415097	0.021983	0.0307548	0.0121461	0.0424093	0.00921347	0.0290897	0.0237826	0.0210445	0.0790228	0.0315971	0.00804971	0.0101952	0.0145193	4.374379
58	0	-983.5536	-1014.069	30.51496	0.0005570389	1795.207	0.647622	0.093884	0.0864706	0.431819	0.0511838	0.307214	0.125235	0.0617191	0.269481	0.0782005	0.385744	0.0851381	0.201216	0.0714194	0.108811	0.188614	0.128228	0.0728761	0.180396	0.124103	0.041293	0.107247	0.150586	0.0300818	0.13379	0.0909874	0.0130752	0.970161	0.992179	1.0075	1.03016	0.151795	0.0220052	0.0202676	0.101213	0.0119969	0.0720073	0.0293536	0.0144662	0.063163	0.0183292	0.0904136	0.0199553	0.0471625	0.0167398	0.025504	0.0442088	0.0300551	0.0170813	0.0422827	0.0290881	0.00967858	0.0251373	0.0352955	0.0070508	0.0313587	0.0213263	0.00306466	4.266435
59	1	-986.9884	-1017.343	30.3543	0.06000989	16.66392	0.65387	0.216	0.0578905	0.445195	0.113461	0.183975	0.126567	0.0859925	0.232463	0.066414	0.262742	0.176524	0.211431	0.193747	0.0422973	0.0845052	0.0657117	0.106081	0.0806363	0.127238	0.0560514	0.0833614	0.389579	0.136683	0.0226942	0.0671476	0.0793878	0.708051	0.904287	1.06155	1.32611	0.149708	0.0494545	0.0132544	0.10193	0.0259776	0.0421222	0.0289783	0.0196885	0.0532238	0.0152059	0.0601564	0.0404163	0.0484086	0.0443597	0.00968424	0.019348	0.0150451	0.0242879	0.0184622	0.0291319	0.0128333	0.0190861	0.0891965	0.0312944	0.00519598	0.0153739	0.0181763	4.367644
60	0	-986.2365	-1016.778	30.54151	0.001741947	574.0702	0.485859	0.168636	0.0930371	0.213559	0.107433	0.263245	0.138486	0.131583	0.252676	0.164575	0.330205	0.11868	0.186444	0.125766	0.119472	0.165697	0.0958954	0.086292	0.136676	0.0608596	0.102216	0.0918974	0.19046	0.255673	0.0451875	0.104604	0.00358363	0.947458	0.985956	1.01305	1.05354	0.114625	0.0397849	0.0219495	0.0503833	0.0253458	0.0621052	0.0326718	0.0310432	0.0596117	0.0388267	0.0779024	0.0279992	0.0439861	0.029671	0.028186	0.0390916	0.0226238	0.0203581	0.0322449	0.0143581	0.0241149	0.0216806	0.0449335	0.0603188	0.0106607	0.0246783	0.000845455	4.238696
61	1	-990.9826	-1020.362	29.37917	0.0252264	39.64101	0.476678	0.298565	0.295261	0.296263	0.0698577	0.215386	0.215352	0.148869	0.465298	0.0396463	0.358776	0.386099	0.288712	0.194757	0.205018	0.113757	0.12103	0.0526283	0.029155	0.201715	0.0209895	0.162418	0.199816	0.239148	0.0988875	0.0695079	0.113964	0.805952	0.941482	1.04412	1.20844	0.0886422	0.0555206	0.0549062	0.0550925	0.0129906	0.0400527	0.0400465	0.0276834	0.0865259	0.00737256	0.0667174	0.0717983	0.0536883	0.0362167	0.0381247	0.021154	0.0225065	0.00978667	0.0054216	0.0375106	0.00390317	0.030203	0.0371574	0.0444715	0.0183889	0.0129256	0.0211925	5.377555
62	0	-986.4139	-1016.738	30.32419	0.004871153	205.2902	0.58699	0.269207	0.112403	0.258012	0.129795	0.31581	0.160549	0.0485755	0.180492	0.116114	0.231579	0.239676	0.345936	0.126954	0.0949556	0.0909667	0.088104	0.177825	0.117946	0.0769825	0.145958	0.0764891	0.129603	0.181903	0.0486131	0.0990627	0.00239135	0.912731	0.97597	1.02125	1.09005	0.131822	0.0604566	0.0252426	0.0579425	0.0291486	0.0709225	0.0360549	0.0109088	0.0405337	0.0260761	0.0520064	0.0538249	0.077688	0.0285105	0.0213245	0.0204287	0.0197858	0.0399347	0.0264875	0.0172882	0.0327782	0.0171774	0.0291053	0.0408506	0.0109172	0.0222468	0.000537033	4.452893
63	1	-987.3869	-1017.791	30.40436	0.1272687	7.857392	0.478031	0.193228	0.096466	0.274183	0.0449972	0.199334	0.18589	0.100382	0.240798	0.0878643	0.332038	0.357325	0.258159	0.0822797	0.0710697	0.0628865	0.0646623	0.0272435	0.0690274	0.190025	0.0763931	0.150314	0.238882	0.110837	0.133878	0.0835296	0.0405974	0.589824	0.850912	1.07697	1.4823	0.112469	0.045462	0.0226962	0.0645089	0.0105868	0.0468985	0.0437355	0.0236175	0.056654	0.0206724	0.0781206	0.08407	0.0607387	0.0193585	0.016721	0.0147957	0.0152135	0.00640976	0.0162405	0.0447084	0.0179735	0.0353653	0.0562034	0.0260774	0.0314983	0.0196525	0.0095516	4.250321
64	0	-982.1592	-1012.134	29.97491	0.03014002	33.17848	0.719658	0.258365	0.11283	0.310634	0.0358287	0.267519	0.158557	0.0126931	0.270916	0.0923135	0.449307	0.130365	0.149434	0.185769	0.230401	0.175265	0.140977	0.201286	0.163765	0.126746	0.113656	0.0615314	0.117913	0.165496	0.0446924	0.0620822	0.0189	0.78876	0.93536	1.04745	1.22843	0.150654	0.0540864	0.0236199	0.0650283	0.00750041	0.0560026	0.0331924	0.00265719	0.0567138	0.019325	0.0940583	0.0272906	0.0312827	0.0388891	0.0482324	0.0366901	0.0295122	0.0421375	0.0342826	0.0265331	0.0237928	0.012881	0.024684	0.0346451	0.00935595	0.0129963	0.00395653	4.7769
