Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
8840	-986.7934	-1017.246	30.4521	0.03485961	28.6865	0.435709	0.160776	0.20246	0.276809	0.0339182	0.102461	0.180781	0.0290793	0.216051	0.028902	0.380302	0.0976373	0.191868	0.123163	0.243613	0.112267	0.0981851	0.0709562	0.180219	0.122993	0.0334417	0.169619	0.268705	0.0700138	0.105972	0.0651387	0.293952	0.773657	0.929842	1.05028	1.24622	0.101446	0.0374333	0.0471386	0.0644493	0.00789716	0.0238558	0.0420912	0.00677052	0.050303	0.00672923	0.0885456	0.0227328	0.0446725	0.0286759	0.0567203	0.026139	0.0228604	0.0165207	0.0419603	0.0286364	0.00778622	0.0394923	0.0625623	0.0163013	0.0246733	0.0151662	0.0684407	4.294992
8850	-983.747	-1013.719	29.97191	0.09727119	10.28054	0.446637	0.131606	0.2204	0.363113	0.0267832	0.112527	0.209557	0.0528096	0.334605	0.163652	0.386736	0.239396	0.208869	0.1122	0.275018	0.073772	0.0264528	0.094561	0.196188	0.0471649	0.0803388	0.106056	0.292514	0.0377913	0.12897	0.0250515	0.319999	0.636021	0.872989	1.07177	1.41922	0.0947717	0.0279253	0.0467665	0.0770488	0.00568311	0.0238771	0.0444658	0.0112056	0.0709997	0.0347253	0.0820613	0.0507973	0.0443198	0.0238077	0.058356	0.0156536	0.005613	0.0200649	0.041629	0.0100079	0.017047	0.0225039	0.0620684	0.00801892	0.0273661	0.00531567	0.0679005	4.71277
8860	-982.1886	-1011.767	29.57829	0.07578087	13.19594	0.873844	0.145902	0.176842	0.380349	0.0676382	0.16983	0.146229	0.0122322	0.275164	0.132637	0.316537	0.265401	0.146994	0.214324	0.238304	0.206389	0.185011	0.0487277	0.142216	0.0519496	0.080911	0.121377	0.20248	0.0714015	0.123758	0.0258336	0.305599	0.674966	0.890358	1.06655	1.36813	0.17041	0.0284527	0.0344863	0.0741728	0.0131903	0.0331189	0.0285165	0.00238542	0.0536603	0.0258659	0.0617286	0.0517565	0.0286657	0.0417958	0.0464723	0.0402483	0.0360795	0.0095025	0.0277338	0.0101308	0.0157786	0.0236701	0.0394861	0.0139242	0.0241343	0.00503787	0.0595956	5.127882
8870	-986.646	-1016.889	30.24295	0.07836084	12.76148	0.545818	0.482341	0.118432	0.215247	0.125058	0.161162	0.156983	0.0382915	0.300143	0.0697795	0.243381	0.1693	0.246033	0.128383	0.165086	0.0973709	0.113523	0.101257	0.114781	0.0241102	0.107761	0.200545	0.170045	0.0262576	0.0401258	0.116367	0.183058	0.669961	0.888186	1.06726	1.3746	0.122363	0.108133	0.0265505	0.0482548	0.0280359	0.0361297	0.0351929	0.00858432	0.067287	0.0156434	0.0545618	0.0379542	0.0551564	0.0287812	0.0370095	0.0218289	0.02545	0.0227002	0.025732	0.0054051	0.0241583	0.0449587	0.0381211	0.00588652	0.00899552	0.0260874	0.0410384	4.460639
8880	-991.5881	-1022.182	30.59366	0.1140087	8.771262	0.405339	0.0848492	0.164776	0.260852	0.115156	0.322815	0.0828448	0.0172382	0.376357	0.120486	0.328535	0.0602985	0.12566	0.163648	0.0454869	0.0756981	0.225417	0.0846057	0.0692949	0.103677	0.0735738	0.184665	0.167745	0.0971704	0.0402233	0.0549377	0.222935	0.609275	0.860411	1.07492	1.45539	0.0994873	0.0208255	0.0404429	0.0640239	0.028264	0.0792324	0.0203336	0.00423098	0.0923736	0.0295724	0.0806362	0.0147998	0.0308423	0.040166	0.0111644	0.0185795	0.0553268	0.0207658	0.0170079	0.0254467	0.0180581	0.0453246	0.0411716	0.0238497	0.00987249	0.013484	0.0547177	4.074285
8890	-987.0366	-1017.604	30.56725	0.06655615	15.02491	0.428108	0.170059	0.0974026	0.367384	0.0780938	0.361046	0.100275	0.0223249	0.284408	0.0895054	0.367442	0.078569	0.325298	0.0871849	0.0593779	0.0846628	0.123078	0.0207011	0.0507534	0.101098	0.20358	0.146273	0.187611	0.0381479	0.0188847	0.0299197	0.22696	0.693756	0.898358	1.06377	1.34412	0.103205	0.0409964	0.023481	0.0885657	0.0188262	0.0870379	0.0241734	0.0053819	0.0685626	0.0215772	0.0885799	0.0189408	0.07842	0.0210178	0.0143143	0.0204098	0.0296705	0.00499044	0.0122352	0.0243718	0.0490773	0.0352623	0.0452276	0.00919638	0.00455256	0.0072128	0.0547136	4.148147
8900	-982.4441	-1012.685	30.24052	0.06115224	16.35263	0.494284	0.23825	0.0701872	0.40919	0.11694	0.217838	0.178348	0.0257758	0.328371	0.103341	0.388415	0.0956105	0.0752501	0.100662	0.26781	0.0977499	0.156419	0.0990631	0.199017	0.104804	0.0439937	0.0676747	0.135378	0.0589903	0.0595097	0.116944	0.230471	0.705492	0.903236	1.06195	1.32932	0.110324	0.0531774	0.0156658	0.0913312	0.0261009	0.0486214	0.0398073	0.00575317	0.0732924	0.0230657	0.0866944	0.0213403	0.0167958	0.0224677	0.0597753	0.0218178	0.0349128	0.0221109	0.0444205	0.0233922	0.00981939	0.015105	0.0302163	0.0131666	0.0132826	0.0261018	0.051441	4.480285
8910	-982.9639	-1013.373	30.40925	0.1101459	9.078871	0.588872	0.194053	0.125815	0.330422	0.14214	0.159947	0.117389	0.0837349	0.256373	0.107479	0.316363	0.105345	0.253741	0.0702606	0.159019	0.047456	0.178844	0.0118422	0.114238	0.151808	0.0796472	0.0380548	0.173104	0.13317	0.0496714	0.106709	0.167064	0.615214	0.863252	1.07426	1.44728	0.13815	0.0455251	0.0295163	0.0775172	0.0333461	0.0375237	0.0275396	0.0196443	0.0601453	0.0252146	0.0742189	0.0247139	0.0595278	0.0164832	0.037306	0.0111332	0.0419568	0.0027782	0.0268004	0.0356143	0.0186853	0.00892769	0.0406103	0.0312419	0.011653	0.025034	0.0391933	4.262562
8920	-983.5964	-1014.07	30.47326	0.04290265	23.30858	0.279987	0.428939	0.149574	0.392819	0.102126	0.190151	0.0734657	0.0758146	0.245551	0.0982215	0.385289	0.139856	0.0716714	0.110569	0.130478	0.160091	0.116886	0.0419264	0.142645	0.207205	0.0630619	0.0445068	0.123411	0.0915374	0.0609437	0.12686	0.212202	0.750365	0.921071	1.05448	1.27409	0.0656354	0.100553	0.0350637	0.0920858	0.0239408	0.0445759	0.0172221	0.0177727	0.0575628	0.0230254	0.0903206	0.0327855	0.0168014	0.02592	0.0305871	0.0375289	0.0274009	0.00982853	0.0334392	0.0485736	0.0147832	0.0104334	0.0289304	0.0214585	0.0142866	0.0297389	0.0497451	4.265788
8930	-983.3021	-1013.309	30.00724	0.1501553	6.659772	0.514406	0.195003	0.0628507	0.299655	0.239049	0.249325	0.0963278	0.0492454	0.233637	0.128787	0.272025	0.12556	0.142	0.15167	0.171082	0.247608	0.119171	0.0754336	0.175834	0.191624	0.0497038	0.0938545	0.222524	0.100836	0.143252	0.0790268	0.195063	0.559171	0.835303	1.07975	1.52578	0.111234	0.0421669	0.0135907	0.0647966	0.0516912	0.0539133	0.0208296	0.0106487	0.050521	0.0278486	0.0588219	0.0271508	0.0307056	0.0327966	0.0369943	0.0535421	0.0257692	0.0163115	0.0380219	0.0414362	0.0107478	0.0202948	0.0481179	0.0218045	0.0309763	0.0170885	0.0421798	4.624553
8940	-982.4615	-1012.827	30.36545	0.0380849	26.25713	0.444444	0.265793	0.158518	0.24846	0.148352	0.25548	0.197576	0.0150362	0.222465	0.0319708	0.247308	0.12866	0.107471	0.151969	0.149924	0.253721	0.0664849	0.106097	0.114492	0.16641	0.0611924	0.157096	0.16082	0.0618323	0.143625	0.0694276	0.24379	0.763986	0.926239	1.05205	1.25773	0.101508	0.0607052	0.0362045	0.0567465	0.0338826	0.0583498	0.0451251	0.00343416	0.0508094	0.00730192	0.0564834	0.029385	0.0245458	0.0347088	0.0342416	0.057948	0.0151847	0.0242318	0.0261493	0.0380068	0.0139759	0.0358796	0.0367301	0.0141221	0.032803	0.0158568	0.0556801	4.378414
8950	-988.1841	-1018.665	30.48061	0.3883683	2.574875	0.720953	0.202162	0.072621	0.338115	0.15158	0.229717	0.153952	0.00410442	0.153939	0.0293587	0.264617	0.089664	0.223285	0.0682853	0.194706	0.165239	0.0653264	0.00760944	0.0962551	0.0665444	0.0685913	0.0923902	0.0599835	0.0595644	0.120747	0.0517508	0.161917	0.353442	0.704895	1.07943	1.86223	0.184247	0.0516644	0.018559	0.0864086	0.0387378	0.0587064	0.039344	0.00104893	0.0393407	0.0075029	0.0676256	0.0229145	0.0570626	0.017451	0.049759	0.0422285	0.0166948	0.00194467	0.0245989	0.0170061	0.0175292	0.0236112	0.0153294	0.0152223	0.0308582	0.0132254	0.0413795	3.912979
8960	-993.2018	-1023.636	30.4346	0.04857191	20.58803	0.516313	0.128897	0.13404	0.387533	0.0492644	0.263292	0.126535	0.00575458	0.221556	0.16179	0.204762	0.106612	0.17685	0.228503	0.223163	0.0366248	0.0735175	0.0616396	0.110442	0.0989592	0.204641	0.10646	0.214739	0.118099	0.0491616	0.10405	0.185582	0.73541	0.915267	1.05706	1.29226	0.120107	0.0299845	0.031181	0.0901495	0.0114601	0.0612479	0.029435	0.00133865	0.0515393	0.0376363	0.0476325	0.0248006	0.0411396	0.0531554	0.0519132	0.00851981	0.0171019	0.0143389	0.0256914	0.0230203	0.0476045	0.0247652	0.0499535	0.0274728	0.0114362	0.0242045	0.0431709	4.298782
8970	-987.3769	-1017.515	30.13838	0.05059582	19.76448	0.35839	0.195413	0.0614535	0.316733	0.0314658	0.280221	0.209538	0.00826406	0.190728	0.0722303	0.259098	0.165439	0.108599	0.243196	0.373197	0.0866273	0.146332	0.213099	0.11764	0.0524888	0.156986	0.0721111	0.228547	0.125693	0.0365924	0.0693611	0.413538	0.730316	0.913258	1.05792	1.29851	0.07803	0.0425461	0.0133799	0.0689603	0.00685084	0.0610107	0.0456214	0.00179928	0.0415259	0.0157262	0.0564117	0.03602	0.0236446	0.0529495	0.0812537	0.0188608	0.0318599	0.0463967	0.0256129	0.011428	0.0341795	0.0157003	0.04976	0.0273663	0.00796703	0.0151015	0.090037	4.592981
8980	-984.5276	-1014.877	30.3491	0.1480227	6.755721	0.52731	0.267237	0.0387537	0.211969	0.0959473	0.181656	0.109578	0.0123863	0.32381	0.0806771	0.246567	0.110718	0.215474	0.174647	0.248411	0.220435	0.139938	0.182717	0.060845	0.0167985	0.0782871	0.0789464	0.135244	0.0402315	0.139376	0.027783	0.31909	0.561889	0.83672	1.07952	1.52187	0.123064	0.0623681	0.0090444	0.0494697	0.0223923	0.0423952	0.0255734	0.00289073	0.0755713	0.0188285	0.0575442	0.0258395	0.0502875	0.0407593	0.0579746	0.0514453	0.0326589	0.0426427	0.0142001	0.00392045	0.0182708	0.0184246	0.0315634	0.00938928	0.0325277	0.00648404	0.0744696	4.28483
8990	-982.731	-1012.425	29.69429	0.1438414	6.952099	0.837517	0.258053	0.0915094	0.370196	0.066958	0.175413	0.194959	0.00825215	0.312682	0.0760941	0.332107	0.0823682	0.208069	0.168645	0.178385	0.145595	0.106939	0.176437	0.0781264	0.204998	0.0755967	0.207992	0.10932	0.136935	0.042875	0.0524178	0.245387	0.567297	0.839519	1.07907	1.51412	0.169407	0.0521969	0.0185098	0.0748805	0.0135438	0.0354813	0.0394349	0.00166918	0.063247	0.0153917	0.0671761	0.0166608	0.0420865	0.0341122	0.0360823	0.0294498	0.0216307	0.0356884	0.0158028	0.0414656	0.0152911	0.0420712	0.0221123	0.0276982	0.00867243	0.0106027	0.049635	4.943825
9000	-986.6322	-1016.491	29.85842	0.1016516	9.837522	0.557439	0.24749	0.0434433	0.309125	0.0984815	0.12796	0.156913	0.0118936	0.335684	0.108962	0.276147	0.155616	0.21525	0.155061	0.150827	0.139635	0.173866	0.23771	0.0911305	0.196608	0.011753	0.199479	0.200201	0.21485	0.0729343	0.0192965	0.314125	0.628757	0.869627	1.07267	1.42895	0.115606	0.0513265	0.00900963	0.0641089	0.0204239	0.0265373	0.0325418	0.00246659	0.0696169	0.0225974	0.0572695	0.0322729	0.0446402	0.0321578	0.0312798	0.0289587	0.0360576	0.0492982	0.0188994	0.0407741	0.00243743	0.0413696	0.0415193	0.0445574	0.0151257	0.00400186	0.0651457	4.82188
9010	-986.2459	-1016.222	29.97567	0.06589173	15.17641	0.602803	0.236009	0.0358425	0.427536	0.0755055	0.165114	0.124983	0.0637618	0.330301	0.0405374	0.251551	0.132267	0.189612	0.131795	0.143969	0.114239	0.155609	0.227298	0.155364	0.123215	0.0288772	0.169548	0.207859	0.209276	0.120844	0.0332179	0.243454	0.695167	0.89895	1.06355	1.34233	0.127163	0.0497869	0.00756109	0.09019	0.0159281	0.0348313	0.0263656	0.0134508	0.0696781	0.00855151	0.0530654	0.0279021	0.0399993	0.0278026	0.0303707	0.024099	0.0328262	0.0479493	0.0327746	0.0259925	0.00609175	0.0357668	0.0438486	0.0441474	0.0254923	0.00700743	0.0513575	4.740388
9020	-988.0369	-1018.462	30.42511	0.01724218	57.9973	0.427489	0.167499	0.0619614	0.441678	0.100341	0.15426	0.0928316	0.041988	0.438896	0.342252	0.194101	0.0901197	0.175107	0.100163	0.123576	0.135804	0.1147	0.167543	0.18524	0.0908226	0.0770715	0.111553	0.125806	0.0959408	0.0881362	0.0936013	0.10112	0.838377	0.952585	1.03757	1.17147	0.0985087	0.0385978	0.0142781	0.101778	0.0231222	0.0355471	0.0213917	0.00967554	0.101137	0.0788672	0.0447277	0.0207668	0.0403508	0.0230812	0.0284763	0.0312941	0.0264311	0.038608	0.042686	0.0209288	0.01776	0.0257058	0.0289903	0.0221082	0.0203097	0.0215691	0.0233017	4.339603
9030	-988.5644	-1019.09	30.5255	0.1072191	9.326698	0.38287	0.178945	0.0554943	0.395579	0.0723146	0.13816	0.0831425	0.0529858	0.350902	0.155899	0.381024	0.301447	0.0676186	0.151702	0.155409	0.133993	0.102286	0.0756972	0.0679108	0.124335	0.074753	0.0488345	0.171349	0.0793651	0.0203825	0.151014	0.175825	0.619803	0.865428	1.07373	1.44104	0.0922749	0.0431271	0.0133746	0.0953377	0.0174284	0.0332976	0.020038	0.01277	0.0845703	0.037573	0.0918299	0.0726512	0.0162966	0.0365614	0.0374548	0.0322933	0.0246517	0.0182436	0.0163671	0.0299657	0.0180161	0.0117695	0.0412965	0.0191276	0.00491235	0.0363956	0.0423752	4.149237
9040	-988.1761	-1018.688	30.51231	0.1479541	6.758853	0.492639	0.283772	0.143896	0.188958	0.0392758	0.144652	0.114894	0.030475	0.271542	0.0877906	0.398928	0.244839	0.168823	0.175578	0.162711	0.069879	0.167836	0.0792541	0.0472489	0.198853	0.0454421	0.0878317	0.147096	0.0916122	0.0484217	0.00850725	0.18093	0.561977	0.836766	1.07952	1.52174	0.119524	0.0688485	0.034912	0.0458449	0.00952907	0.0350953	0.0278754	0.00739383	0.0658812	0.0212997	0.0967875	0.0594026	0.0409597	0.0425985	0.0394768	0.016954	0.0407202	0.0192286	0.0114635	0.0482457	0.0110251	0.0213096	0.0356884	0.0222269	0.011748	0.00206402	0.0438971	4.121685
9050	-997.7096	-1026.736	29.02662	0.3403815	2.93788	0.63041	0.454841	0.063564	0.241802	0.113216	0.223239	0.147025	0.0302482	0.0433755	0.125642	0.529717	0.244643	0.356097	0.275916	0.125311	0.298121	0.214773	0.118067	0.199667	0.231871	0.0424639	0.150724	0.132651	0.117232	0.0591132	0.0408997	0.204322	0.384398	0.728029	1.08219	1.80538	0.11642	0.0839973	0.0117386	0.0446545	0.020908	0.0412265	0.0271516	0.00558606	0.00801032	0.0232028	0.0978249	0.0451792	0.0657618	0.0509545	0.0231417	0.0550552	0.0396629	0.021804	0.0368733	0.0428205	0.00784197	0.0278349	0.0244972	0.0216497	0.0109167	0.0075531	0.0377329	5.414953
9060	-989.4367	-1019.122	29.68504	0.08787695	11.37955	0.601499	0.258399	0.129941	0.351532	0.140385	0.136598	0.206018	0.00811471	0.253575	0.11988	0.362268	0.212413	0.205983	0.166693	0.119564	0.10793	0.204923	0.112653	0.0413041	0.341182	0.0175266	0.143812	0.104265	0.201708	0.0456278	0.01186	0.40338	0.652318	0.88039	1.06968	1.39762	0.120083	0.0515865	0.0259413	0.0701795	0.0280264	0.0272704	0.0411293	0.00162002	0.0506235	0.0239327	0.0723229	0.0424061	0.0411222	0.0332785	0.0238697	0.021547	0.0409107	0.0224899	0.00824593	0.0681134	0.00349899	0.0287105	0.0208154	0.0402689	0.0091091	0.00236771	0.0805306	5.009034
9070	-980.7461	-1011.156	30.41013	0.007456866	134.1046	0.46792	0.230192	0.0880444	0.311313	0.0714359	0.169269	0.0821544	0.0461261	0.225895	0.0480711	0.503529	0.20816	0.143244	0.168084	0.168602	0.0247045	0.182554	0.112994	0.102352	0.21578	0.0942111	0.0585884	0.102051	0.17969	0.0759177	0.064981	0.218503	0.892469	0.969874	1.02587	1.11179	0.107214	0.0527435	0.0201735	0.0713307	0.016368	0.0387842	0.0188239	0.0105688	0.0517589	0.0110144	0.115373	0.0476954	0.0328213	0.0385128	0.0386315	0.00566051	0.0418282	0.0258902	0.0234517	0.0494414	0.0215864	0.0134243	0.0233827	0.0411721	0.0173949	0.014889	0.0500652	4.364366
9080	-982.8405	-1013.714	30.87332	0.1660659	6.021705	0.415076	0.142938	0.0924916	0.403323	0.0580365	0.0993662	0.0643597	0.0361847	0.200383	0.0778634	0.346957	0.0667575	0.127067	0.103997	0.0882629	0.122726	0.147515	0.0320724	0.101005	0.191411	0.174284	0.0616101	0.0409285	0.11665	0.136369	0.0509533	0.243976	0.539675	0.824946	1.08121	1.55417	0.110907	0.0381925	0.0247134	0.107767	0.0155071	0.0265503	0.0171967	0.00966842	0.0535417	0.0208048	0.0927055	0.0178374	0.0339518	0.0277876	0.0235835	0.032792	0.0394156	0.00856962	0.0269883	0.0511444	0.0465681	0.016462	0.0109359	0.0311685	0.0364374	0.0136146	0.0651896	3.742565
9090	-993.9604	-1024.259	30.2991	0.1700136	5.881882	0.575973	0.072761	0.136476	0.123419	0.238844	0.119914	0.164603	0.0727274	0.202778	0.0842959	0.258042	0.225675	0.143316	0.151128	0.101928	0.17439	0.130374	0.094976	0.142974	0.136652	0.200739	0.0796976	0.0481865	0.0283794	0.16481	0.086714	0.353067	0.535038	0.822432	1.08152	1.56101	0.133548	0.0168708	0.0316442	0.0286166	0.0553799	0.0278039	0.0381658	0.016863	0.0470174	0.0195453	0.059831	0.0523262	0.0332301	0.0350414	0.0236336	0.040435	0.0302292	0.0220217	0.0331508	0.031685	0.0465444	0.0184791	0.0111728	0.0065802	0.0382139	0.020106	0.0818641	4.312838
9100	-991.7878	-1021.302	29.51434	0.1036767	9.645369	0.506091	0.332095	0.287799	0.36691	0.12763	0.105986	0.166316	0.0368918	0.249417	0.0672501	0.16209	0.12432	0.501033	0.169553	0.147892	0.0849246	0.392283	0.0444325	0.282694	0.0337975	0.132818	0.103509	0.0744705	0.0249321	0.209387	0.109538	0.319876	0.625465	0.86809	1.07306	1.43338	0.0980049	0.0643105	0.0557324	0.0710524	0.0247157	0.0205242	0.0322072	0.00714412	0.0482998	0.013023	0.0313889	0.0240747	0.0970254	0.0328341	0.0286395	0.0164457	0.0759658	0.00860438	0.0547439	0.00654491	0.0257202	0.0200445	0.0144213	0.00482811	0.040548	0.0212122	0.0619442	5.163936
9110	-993.4991	-1024.353	30.8539	0.1268228	7.885015	0.380281	0.214596	0.173057	0.228814	0.116689	0.190175	0.0913163	0.0251744	0.18982	0.0154162	0.227684	0.110558	0.323762	0.0895211	0.215212	0.0152413	0.253489	0.0594121	0.154289	0.0528806	0.114149	0.149872	0.0327637	0.0161108	0.110664	0.0707824	0.179497	0.590456	0.851225	1.07691	1.48141	0.100042	0.0564545	0.0455265	0.0601948	0.0306978	0.05003	0.0240228	0.0066227	0.0499364	0.00405559	0.0598975	0.0290848	0.085173	0.0235506	0.0566165	0.00400958	0.066686	0.0156297	0.0405893	0.0139114	0.0300295	0.0394273	0.00861923	0.00423832	0.0291127	0.0186209	0.0472208	3.801227
9120	-989.6198	-1020.336	30.71646	0.009559868	104.604	0.276314	0.077663	0.188749	0.328418	0.0377236	0.215136	0.254153	0.0708375	0.214733	0.0933245	0.275566	0.0847444	0.341537	0.0998491	0.112392	0.0999744	0.109212	0.0172673	0.0597543	0.0683904	0.227843	0.16935	0.156082	0.0454249	0.158504	0.0699303	0.203056	0.878598	0.965583	1.02896	1.12686	0.068126	0.019148	0.0465366	0.0809722	0.00930084	0.0530423	0.0626621	0.0174652	0.0529431	0.0230094	0.0679415	0.0208939	0.0842068	0.0246181	0.0277107	0.024649	0.0269265	0.00425729	0.0147326	0.0168618	0.0561753	0.0417536	0.0384825	0.0111996	0.0390795	0.0172415	0.050064	4.055929
9130	-983.7353	-1014.01	30.27462	0.01510455	66.2052	0.338938	0.144016	0.108692	0.267476	0.0496778	0.216947	0.311754	0.0696061	0.257014	0.0961165	0.34962	0.0531915	0.22294	0.179656	0.19416	0.133266	0.188293	0.0794723	0.106554	0.0838902	0.117015	0.128764	0.102797	0.131362	0.162644	0.0747062	0.323658	0.84839	0.9559	1.03548	1.16023	0.0754498	0.0320589	0.0241957	0.0595421	0.0110586	0.0482938	0.0693985	0.0154948	0.057213	0.0213962	0.0778278	0.0118408	0.049628	0.0399927	0.0432213	0.029666	0.0419154	0.0176911	0.0237195	0.0186745	0.0260484	0.0286637	0.0228833	0.029242	0.0362056	0.0166301	0.0720485	4.492227
9140	-986.3555	-1016.654	30.29834	0.05969464	16.75192	0.355815	0.102473	0.1072	0.275861	0.114305	0.195895	0.0760483	0.0844702	0.418718	0.0328364	0.377673	0.0472844	0.272625	0.121497	0.0471605	0.138661	0.0137615	0.0968463	0.121923	0.102586	0.0905859	0.131293	0.134319	0.160637	0.249404	0.126448	0.427593	0.708762	0.904579	1.06144	1.32522	0.0804299	0.0231634	0.0242318	0.0623567	0.025838	0.0442808	0.0171903	0.019094	0.0946487	0.00742248	0.0853706	0.0106883	0.0616251	0.0274637	0.0106603	0.0313434	0.00311071	0.0218915	0.0275599	0.0231889	0.0204764	0.029678	0.030362	0.0363111	0.0563764	0.0285829	0.0966547	4.423919
9150	-990.1041	-1020.695	30.59127	0.05319097	18.80018	0.635265	0.0543258	0.0107468	0.28358	0.0950924	0.104284	0.224192	0.0722933	0.174054	0.00440376	0.334366	0.0380151	0.327774	0.170693	0.0823719	0.132432	0.0820895	0.0637132	0.163256	0.0884502	0.195365	0.0912601	0.0380331	0.0828253	0.0970331	0.083195	0.408384	0.723953	0.910727	1.05898	1.30634	0.153539	0.0131301	0.00259743	0.0685392	0.0229831	0.0252046	0.0541856	0.0174727	0.0420675	0.00106435	0.0808137	0.00918796	0.0792204	0.0412551	0.0199086	0.0320077	0.0198404	0.015399	0.0394578	0.0213777	0.0472182	0.0220569	0.0091923	0.0200182	0.0234521	0.0201076	0.0987032	4.137494
9160	-987.3791	-1017.795	30.41626	0.2850679	3.507937	0.608889	0.0822501	0.0239987	0.188647	0.0639838	0.182068	0.129236	0.0467813	0.212323	0.0352348	0.233381	0.219731	0.314165	0.166152	0.126357	0.0438605	0.0301909	0.0416971	0.202184	0.113212	0.187254	0.112637	0.0845908	0.0719515	0.123982	0.0629729	0.372898	0.425102	0.756267	1.08409	1.73454	0.149215	0.0201562	0.00588113	0.04623	0.0156799	0.0446177	0.0316706	0.0114642	0.052032	0.00863465	0.0571923	0.0538474	0.0769894	0.0407173	0.030965	0.0107485	0.0073986	0.0102183	0.0495472	0.0277437	0.0458884	0.0276028	0.0207299	0.0176325	0.0303831	0.0154322	0.0913825	4.080628
9170	-989.1423	-1019.3	30.15763	0.01427944	70.03073	0.8062	0.131729	0.0350323	0.352595	0.0604787	0.213741	0.109786	0.03754	0.24926	0.0468983	0.39467	0.0966363	0.22132	0.121607	0.058833	0.110144	0.112552	0.237127	0.237356	0.0278698	0.219829	0.132231	0.13207	0.0792048	0.146033	0.098105	0.141196	0.852458	0.957231	1.03461	1.1557	0.174879	0.0285743	0.00759912	0.0764841	0.0131189	0.0463642	0.0238146	0.0081431	0.0540688	0.0101731	0.085611	0.0209621	0.0480082	0.0263787	0.0127619	0.0238921	0.0244145	0.0514371	0.0514867	0.00604544	0.0476847	0.0286833	0.0286483	0.0171809	0.0316772	0.0212807	0.0306279	4.610044
9180	-990.8373	-1021.414	30.57642	0.02078667	48.10776	0.259845	0.22908	0.0837606	0.349348	0.0585398	0.165032	0.0782856	0.0917644	0.241268	0.0735721	0.220061	0.0474327	0.16814	0.150261	0.175068	0.129628	0.238867	0.266209	0.18419	0.041155	0.217054	0.144973	0.127836	0.0903024	0.178494	0.107841	0.0667399	0.82315	0.947442	1.04069	1.18871	0.0620933	0.0547418	0.0200157	0.0834814	0.0139888	0.0394364	0.0187074	0.0219283	0.0576543	0.017581	0.0525864	0.0113347	0.0401793	0.0359068	0.0418348	0.0309762	0.0570803	0.0636142	0.0440146	0.00983452	0.0518679	0.0346431	0.030548	0.0215789	0.0426535	0.02577	0.0159484	4.184747
9190	-988.6604	-1018.864	30.20385	0.07667013	13.04289	0.335577	0.299803	0.141179	0.457128	0.064912	0.201193	0.0937042	0.088494	0.272045	0.210447	0.244015	0.119617	0.186443	0.0968879	0.125337	0.126041	0.12117	0.0770564	0.218606	0.0721384	0.210447	0.135367	0.141751	0.0789931	0.105207	0.158068	0.119809	0.67323	0.889606	1.06679	1.37037	0.0745489	0.0666016	0.0313632	0.101552	0.0144203	0.0446953	0.0208165	0.0196591	0.0604351	0.0467511	0.0542083	0.0265732	0.0414185	0.0215238	0.0278437	0.0280001	0.0269182	0.0171182	0.0485635	0.0160256	0.0467511	0.030072	0.0314902	0.0175484	0.0233719	0.0351149	0.0266157	4.501436
9200	-993.9578	-1023.678	29.7203	0.4402537	2.271418	0.346482	0.360601	0.179723	0.474215	0.0641883	0.208713	0.102112	0.0920223	0.189141	0.218313	0.223791	0.122514	0.0842168	0.18958	0.282769	0.0468344	0.1257	0.105189	0.187527	0.0378498	0.218314	0.0743779	0.147049	0.187044	0.189451	0.0282089	0.13547	0.323655	0.681086	1.0755	1.91976	0.0749733	0.0780286	0.0388894	0.102613	0.0138894	0.0451624	0.0220955	0.0199122	0.0409272	0.0472397	0.048425	0.0265101	0.0182232	0.0410221	0.0611869	0.0101342	0.0271995	0.0227614	0.040578	0.00819011	0.0472397	0.0160942	0.0318193	0.0404735	0.0409944	0.00610397	0.0293137	4.621398
