Iteration	Replicate_ID	Posterior	Likelihood	Prior	tree_length
422	0	-1322.203	-1453.962	131.7599	1.865349
423	1	-1323.702	-1455.639	131.9366	1.688721
424	0	-1328.499	-1460.198	131.6985	1.92676
425	1	-1324.817	-1456.644	131.8274	1.797831
426	0	-1324.069	-1455.919	131.8505	1.774735
427	1	-1333.561	-1465.274	131.7133	1.911936
428	0	-1326.397	-1458.417	132.0192	1.606125
429	1	-1315.867	-1447.624	131.7575	1.867809
430	0	-1320.142	-1451.982	131.8402	1.785054
431	1	-1335.349	-1467.425	132.0765	1.548792
432	0	-1331.866	-1463.572	131.7061	1.919162
433	1	-1329.349	-1461.361	132.0121	1.613139
434	0	-1323.755	-1455.808	132.0538	1.571506
435	1	-1318.211	-1450.037	131.8265	1.798779
436	0	-1320.974	-1452.966	131.9919	1.633398
437	1	-1323.688	-1455.504	131.8158	1.809505
438	0	-1324.148	-1456.287	132.1391	1.486145
439	1	-1312.494	-1444.457	131.9633	1.662022
440	0	-1331.771	-1463.361	131.59	2.035256
441	1	-1320.628	-1452.108	131.4799	2.145416
442	0	-1331.288	-1463.073	131.7845	1.840814
443	1	-1322.756	-1454.389	131.6326	1.992694
444	0	-1325.631	-1457.421	131.79	1.835308
445	1	-1326.475	-1458.237	131.7623	1.862947
446	0	-1324.415	-1456.084	131.6693	1.956004
447	1	-1326.501	-1458.04	131.5391	2.086171
448	0	-1322.478	-1454.417	131.9388	1.686513
449	1	-1324.534	-1456.193	131.6593	1.965973
450	0	-1315.566	-1447.597	132.0301	1.595178
451	1	-1330.018	-1461.933	131.9148	1.710487
452	0	-1313.649	-1445.443	131.7943	1.831005
453	1	-1325.29	-1457.13	131.8401	1.785161
454	0	-1313.369	-1445.377	132.0077	1.617532
455	1	-1329.899	-1461.694	131.7943	1.830975
456	0	-1316.087	-1448.229	132.1421	1.483164
457	1	-1332.492	-1464.654	132.1612	1.464039
458	0	-1314.113	-1445.962	131.8487	1.77654
459	1	-1319.275	-1450.744	131.4691	2.156229
460	0	-1339.18	-1471.125	131.945	1.680242
461	1	-1318.876	-1450.445	131.5688	2.056521
462	0	-1321.584	-1453.716	132.1323	1.493021
463	1	-1312.287	-1444.294	132.0069	1.618353
464	0	-1317.192	-1448.962	131.7692	1.856049
