Iteration	Posterior	Likelihood	Prior	tree_length
5620	-706.9327	-735.8372	28.90453	5.877423
5630	-712.5677	-742.2921	29.72432	5.057637
5640	-707.2979	-735.3725	28.07465	6.707299
5650	-700.7937	-730.1769	29.38312	5.398828
5660	-714.6144	-742.8493	28.23487	6.547083
5670	-719.5399	-747.5892	28.04935	6.732604
5680	-721.0409	-749.5487	28.50781	6.274147
5690	-713.7451	-742.1058	28.36071	6.421246
5700	-710.8764	-739.2371	28.36071	6.421246
5710	-715.669	-743.0659	27.3969	7.385055
5720	-714.7056	-742.3357	27.63014	7.151814
5730	-711.44	-739.4139	27.97395	6.808006
5740	-711.7815	-740.2967	28.51525	6.266698
5750	-705.7663	-734.3067	28.54045	6.241507
5760	-712.9008	-741.4598	28.55897	6.222984
5770	-715.6518	-742.997	27.34522	7.436737
5780	-707.9141	-735.8622	27.94812	6.83383
5790	-710.7091	-739.1933	28.48411	6.297848
5800	-704.8231	-733.7841	28.96098	5.82097
5810	-708.6789	-736.7957	28.11677	6.665181
5820	-703.4957	-732.1647	28.66899	6.11296
5830	-707.0304	-736.5003	29.46992	5.312033
5840	-716.3338	-741.5377	25.20397	9.577979
5850	-702.1292	-730.0787	27.94953	6.832423
5860	-704.92	-732.8442	27.92427	6.857683
5870	-700.8295	-729.3588	28.52926	6.252693
5880	-711.3093	-739.8949	28.58553	6.196419
5890	-713.8408	-742.3552	28.51437	6.267585
5900	-710.276	-739.0892	28.8132	5.968754
5910	-713.7291	-741.4855	27.7564	7.025557
5920	-711.5403	-739.7171	28.17683	6.605122
5930	-705.1882	-733.5633	28.37513	6.406822
5940	-709.6424	-737.9084	28.26595	6.516002
5950	-702.4131	-730.708	28.29491	6.487041
5960	-709.7111	-739.0631	29.35199	5.429967
5970	-710.8626	-738.7935	27.93092	6.851032
5980	-702.4999	-731.8719	29.37207	5.409887
5990	-705.6568	-733.6397	27.98292	6.799034
6000	-702.7536	-731.8311	29.07746	5.704489
6010	-700.8418	-728.9334	28.09156	6.690395
6020	-706.0553	-734.9842	28.92891	5.853039
6030	-704.6273	-733.3022	28.67486	6.107094
6040	-711.0534	-739.105	28.05165	6.730305
6050	-704.0345	-730.5568	26.52232	8.259633
6060	-705.1572	-733.3393	28.18208	6.599873
6070	-707.4332	-736.2432	28.81005	5.971906
6080	-707.5994	-736.0983	28.49889	6.283067
6090	-710.9613	-738.4462	27.48497	7.296987
6100	-702.1676	-730.627	28.45935	6.322598
6110	-703.5388	-731.083	27.54421	7.237743
6120	-709.0628	-737.9196	28.85676	5.925197
6130	-708.2867	-736.7349	28.44813	6.333828
6140	-714.8211	-743.4236	28.60258	6.179374
6150	-713.5892	-742.4211	28.83186	5.950097
6160	-703.2712	-731.5366	28.26538	6.516569
6170	-703.7271	-732.8532	29.12605	5.655903
6180	-708.8247	-737.258	28.43325	6.348703
6190	-705.2007	-734.3592	29.15849	5.623459
6200	-705.9503	-734.3864	28.43606	6.345893
6210	-708.9622	-737.2058	28.24353	6.53842
6220	-707.0227	-735.476	28.4533	6.328655
6230	-701.8062	-730.5186	28.71241	6.069542
6240	-705.5455	-734.5606	29.01508	5.766876
6250	-704.2443	-732.5878	28.34349	6.438458
6260	-704.2664	-731.6399	27.37352	7.408436
6270	-711.8944	-739.3867	27.49229	7.289665
6280	-713.6001	-742.2401	28.64002	6.141933
6290	-701.0516	-731.0557	30.00405	4.777899
6300	-701.5705	-731.242	29.67143	5.11052
6310	-705.7871	-734.3853	28.59813	6.18382
6320	-702.9126	-731.4203	28.50776	6.274194
6330	-701.37	-729.1994	27.82947	6.95248
6340	-700.7135	-729.6555	28.94198	5.839971
6350	-709.8003	-738.3106	28.51025	6.271703
6360	-704.9058	-732.6236	27.71785	7.064101
6370	-701.9209	-730.7292	28.80836	5.973598
6380	-703.7424	-732.2229	28.48053	6.301427
6390	-710.4748	-739.1119	28.63712	6.14483
6400	-715.7328	-745.01	29.27719	5.504763
6410	-707.3143	-735.6234	28.30909	6.472858
6420	-704.157	-733.6244	29.46746	5.314492
6430	-703.5796	-732.6419	29.06222	5.719733
6440	-702.3079	-731.1298	28.82187	5.960082
6450	-704.3034	-733.2055	28.90209	5.879862
6460	-703.3876	-731.8224	28.43481	6.347142
6470	-716.4499	-744.1665	27.7166	7.065356
6480	-707.2291	-736.2051	28.97595	5.806004
6490	-708.2654	-736.9842	28.71885	6.063102
6500	-704.9549	-732.9839	28.02907	6.752885
6510	-705.8515	-734.6737	28.82216	5.959795
6520	-713.9844	-742.3746	28.3902	6.391757
6530	-711.1659	-739.6294	28.46357	6.318386
6540	-704.6245	-734.6355	30.01109	4.770867
6550	-706.4719	-734.5614	28.08951	6.692439
6560	-712.2078	-739.93	27.72217	7.059788
6570	-701.0152	-729.2624	28.24728	6.534677
6580	-713.6571	-741.7968	28.13972	6.642232
6590	-711.0159	-739.0589	28.04298	6.738974
6600	-712.5614	-740.2686	27.70719	7.074761
6610	-707.7654	-736.4584	28.69297	6.088979
6620	-708.4285	-736.4354	28.00698	6.774975
6630	-711.5419	-739.1635	27.6216	7.160356
6640	-704.5882	-733.5738	28.98563	5.796326
6650	-702.3778	-730.5097	28.13194	6.650011
6660	-705.8582	-733.7813	27.9231	6.85885
6670	-703.8336	-733.3211	29.48755	5.294399
6680	-705.5524	-733.9694	28.41693	6.365021
6690	-705.1406	-732.605	27.46433	7.317621
6700	-711.7257	-740.3992	28.6735	6.108453
6710	-705.3263	-733.4562	28.12986	6.652091
6720	-705.3784	-733.5083	28.12986	6.652091
6730	-709.0674	-737.5503	28.48287	6.299085
6740	-705.93	-734.8727	28.94267	5.839279
6750	-710.2282	-738.815	28.58672	6.195235
6760	-708.5837	-736.3108	27.72708	7.054874
6770	-702.2992	-731.5768	29.27763	5.504319
6780	-715.9265	-743.4864	27.55993	7.222021
6790	-709.4974	-738.6652	29.16775	5.614207
6800	-709.9093	-738.6426	28.73325	6.048699
6810	-712.9683	-742.2603	29.29206	5.489894
6820	-704.1869	-733.0488	28.8619	5.920058
6830	-699.5321	-728.0902	28.55803	6.223923
6840	-702.0072	-730.3561	28.34886	6.433093
6850	-702.852	-730.9928	28.14078	6.641173
6860	-705.7611	-733.3964	27.6353	7.146653
6870	-706.8793	-734.4965	27.61725	7.164707
6880	-703.4651	-732.0656	28.60049	6.181462
6890	-708.9227	-737.6794	28.75678	6.025178
6900	-708.8279	-737.4352	28.60736	6.17459
6910	-707.9009	-737.1867	29.28571	5.496239
6920	-703.5106	-732.1845	28.67385	6.108098
6930	-709.7204	-737.7974	28.077	6.704953
6940	-712.0856	-739.4843	27.39866	7.383289
6950	-703.3891	-731.3103	27.92125	6.860702
6960	-707.3751	-735.8417	28.46659	6.315367
6970	-708.7023	-737.3975	28.69516	6.086798
6980	-709.9397	-737.4511	27.51147	7.270483
6990	-710.2093	-737.5371	27.32777	7.454187
7000	-704.2521	-731.5864	27.33429	7.447664
7010	-711.6214	-739.6504	28.02893	6.753026
7020	-716.1457	-742.862	26.71629	8.065666
7030	-705.3046	-733.461	28.15643	6.625519
7040	-711.5984	-740.7929	29.19453	5.587419
7050	-704.9567	-733.3886	28.43192	6.350037
7060	-708.26	-736.8794	28.61943	6.162519
7070	-709.8706	-738.6922	28.82161	5.960346
7080	-710.9748	-739.2085	28.2337	6.548249
7090	-707.0379	-734.4887	27.45076	7.331194
7100	-706.9993	-735.1347	28.13541	6.646547
7110	-704.5427	-732.7036	28.16091	6.621044
7120	-701.4075	-730.3241	28.91655	5.865406
7130	-704.5556	-732.7365	28.18086	6.601097
7140	-710.6836	-739.2844	28.60084	6.18111
7150	-707.5227	-736.1062	28.5835	6.198458
7160	-706.9143	-735.2686	28.35432	6.427635
7170	-702.8561	-730.9238	28.06769	6.71426
7180	-707.2971	-735.7101	28.41301	6.368948
7190	-706.2506	-734.4258	28.17523	6.606728
7200	-710.5991	-738.6643	28.06523	6.716727
7210	-707.4762	-735.9874	28.51115	6.270803
7220	-707.0567	-735.8784	28.82167	5.960279
7230	-707.6887	-736.8959	29.20719	5.574765
7240	-710.7343	-737.3461	26.61177	8.170186
7250	-701.2477	-729.9518	28.70412	6.077836
7260	-699.8785	-728.5826	28.70412	6.077836
7270	-710.1656	-738.293	28.12737	6.654587
7280	-705.7039	-734.3354	28.63147	6.150484
7290	-702.887	-731.3803	28.49333	6.288625
7300	-707.0862	-736.5841	29.49791	5.284038
7310	-705.3012	-734.0073	28.70611	6.075842
7320	-714.8273	-743.7769	28.94963	5.832319
7330	-708.4202	-737.1326	28.71238	6.069577
7340	-709.4037	-737.3742	27.9705	6.811456
7350	-705.4707	-734.3674	28.8967	5.885251
7360	-707.5368	-736.2178	28.68096	6.100995
7370	-701.2153	-729.7798	28.56455	6.217401
7380	-701.6921	-730.335	28.64282	6.139132
7390	-703.1247	-731.9909	28.86617	5.915782
7400	-701.0971	-729.5553	28.45822	6.32373
7410	-707.2643	-736.4956	29.23139	5.550564
7420	-703.6414	-731.9353	28.2939	6.488055
7430	-709.7727	-738.7795	29.00682	5.775134
7440	-703.1531	-731.8984	28.74525	6.0367
7450	-707.4421	-735.7571	28.31499	6.466966
7460	-712.9712	-741.4632	28.492	6.28995
7470	-709.3222	-737.1889	27.86671	6.915247
7480	-706.9143	-736.072	29.15766	5.624296
7490	-702.5889	-731.3134	28.72452	6.057438
7500	-704.3171	-733.8435	29.52635	5.255606
7510	-710.6497	-740.3659	29.71625	5.065706
7520	-715.0363	-743.0773	28.04095	6.741006
7530	-712.4781	-741.3441	28.86602	5.915933
7540	-716.373	-743.9497	27.57666	7.20529
7550	-713.6874	-739.5959	25.90844	8.873511
7560	-721.7047	-746.6865	24.98183	9.800123
7570	-722.8105	-747.6694	24.85891	9.923041
7580	-725.3736	-751.1262	25.75264	9.029309
7590	-717.8163	-744.451	26.63465	8.147303
7600	-713.9621	-740.7606	26.79855	7.9834
7610	-709.3731	-737.6103	28.23722	6.544732
7620	-708.0006	-735.2424	27.2417	7.54025
7630	-706.16	-731.988	25.82797	8.953985
7640	-707.0243	-734.4951	27.47079	7.311164
7650	-706.5089	-734.7731	28.26425	6.517707
7660	-705.3785	-734.0359	28.65739	6.124558
7670	-709.6679	-737.5763	27.90841	6.87354
7680	-707.4488	-736.331	28.88217	5.89978
7690	-704.4455	-732.0084	27.56297	7.218988
7700	-709.7352	-737.738	28.0028	6.779151
7710	-702.0785	-730.6817	28.60319	6.178759
7720	-708.2459	-736.0566	27.81068	6.971276
7730	-707.8119	-736.8636	29.05174	5.730215
7740	-702.2548	-730.0952	27.84044	6.941513
7750	-710.3929	-738.8947	28.50185	6.280107
7760	-706.4993	-735.363	28.86378	5.918173
7770	-703.3211	-731.1589	27.83777	6.94418
7780	-707.2837	-736.357	29.07323	5.708722
7790	-705.2122	-733.8199	28.60768	6.174271
7800	-714.4982	-742.0886	27.59041	7.191542
7810	-705.9397	-734.4501	28.51037	6.271579
7820	-707.4471	-736.1841	28.737	6.044951
7830	-704.4082	-733.7542	29.34605	5.435901
7840	-711.1682	-740.1988	29.03051	5.751446
7850	-711.3274	-740.6834	29.35603	5.425926
7860	-715.438	-743.7112	28.2732	6.508751
7870	-711.0896	-739.3628	28.2732	6.508751
7880	-713.8631	-741.4796	27.61647	7.165478
7890	-708.1264	-735.6081	27.48176	7.300189
7900	-707.6263	-736.1883	28.56198	6.219969
7910	-701.3872	-729.0063	27.61901	7.162943
7920	-709.6495	-738.4209	28.77141	6.010546
7930	-711.6629	-740.2152	28.55228	6.22967
7940	-701.3959	-730.5757	29.17985	5.6021
7950	-706.7748	-733.8174	27.04264	7.739317
7960	-700.5204	-729.0413	28.52088	6.261068
7970	-706.0597	-735.2117	29.152	5.629953
7980	-714.0018	-742.2707	28.2689	6.513053
7990	-711.7295	-739.9259	28.19642	6.585533
8000	-713.7761	-741.9725	28.19642	6.585533
8010	-711.0445	-739.3972	28.35275	6.429204
8020	-710.1653	-738.9876	28.8223	5.95965
8030	-712.4342	-740.2689	27.83467	6.947288
8040	-712.3516	-740.2414	27.88975	6.892199
8050	-710.2008	-738.0062	27.8054	6.976552
8060	-705.4599	-733.488	28.02809	6.753868
8070	-702.634	-731.0551	28.42112	6.360833
8080	-703.7669	-732.0575	28.29057	6.491386
8090	-711.9307	-739.0522	27.12148	7.660476
8100	-713.8677	-742.0693	28.20163	6.580326
8110	-708.1337	-737.1339	29.0002	5.781751
8120	-704.2918	-733.1762	28.88441	5.897545
8130	-703.4313	-731.4883	28.05702	6.724936
8140	-706.0324	-734.4307	28.39822	6.383729
8150	-703.8063	-732.1624	28.35606	6.425889
8160	-707.0236	-734.6691	27.64558	7.13637
8170	-704.0789	-731.9164	27.83748	6.944472
8180	-707.1625	-735.576	28.4135	6.368454
8190	-704.7028	-732.7873	28.08454	6.697414
8200	-704.2997	-732.1023	27.80262	6.979332
8210	-704.9889	-733.2148	28.22594	6.556011
8220	-709.4438	-737.6124	28.16863	6.613322
8230	-709.5998	-738.0101	28.41025	6.371706
8240	-705.1633	-733.4355	28.27215	6.509806
8250	-703.4067	-731.8677	28.46102	6.320937
8260	-706.8511	-734.9519	28.10088	6.681071
8270	-710.6968	-738.81	28.11313	6.668826
8280	-708.9316	-737.4461	28.51454	6.267414
8290	-707.3807	-735.1951	27.81433	6.967624
8300	-704.049	-733.1189	29.06988	5.712068
8310	-707.3516	-736.2912	28.93964	5.842312
8320	-705.1911	-734.1476	28.95649	5.825468
8330	-703.9493	-732.6769	28.72755	6.054407
8340	-706.4198	-733.3325	26.91269	7.869261
8350	-708.7423	-735.655	26.91269	7.869261
8360	-712.2185	-740.5436	28.32511	6.456839
8370	-708.7872	-737.5651	28.77789	6.004058
8380	-708.2887	-736.8975	28.60881	6.173138
8390	-706.0429	-734.4444	28.40152	6.38043
8400	-714.7491	-743.9564	29.20732	5.574632
8410	-714.2609	-742.3043	28.04337	6.738586
8420	-713.3482	-740.7263	27.37808	7.403874
8430	-707.6789	-735.668	27.98911	6.79284
8440	-708.1351	-735.1157	26.98054	7.80141
8450	-705.0431	-733.4968	28.45372	6.328234
8460	-710.169	-738.6338	28.46485	6.317103
8470	-710.9578	-739.8968	28.93902	5.842933
8480	-709.5928	-738.7849	29.19204	5.58991
8490	-703.659	-732.0871	28.42806	6.353894
8500	-707.7106	-735.6306	27.92003	6.861924
8510	-708.6614	-736.1153	27.45397	7.327984
8520	-704.8364	-731.9619	27.12549	7.65646
8530	-709.0011	-735.5209	26.51984	8.262116
8540	-705.3623	-733.1476	27.78533	6.996627
8550	-709.4205	-736.4745	27.05399	7.727961
8560	-714.472	-742.9835	28.51152	6.270437
8570	-706.886	-735.9394	29.05331	5.728638
8580	-714.6626	-742.6725	28.00982	6.772132
8590	-705.0125	-734.0224	29.00988	5.772075
8600	-707.8396	-735.3904	27.55081	7.231139
8610	-706.4407	-734.4514	28.01073	6.77122
8620	-707.5161	-734.687	27.17086	7.61109
8630	-703.013	-731.3063	28.29338	6.488572
8640	-715.8033	-743.102	27.29872	7.483231
8650	-711.5646	-739.7587	28.19411	6.587839
8660	-704.3528	-732.5935	28.24067	6.541285
8670	-706.9949	-735.2356	28.24067	6.541285
8680	-710.9325	-740.3398	29.40732	5.374629
8690	-712.8013	-740.5747	27.77338	7.008574
8700	-704.5396	-733.351	28.81134	5.970615
8710	-704.7928	-733.1635	28.37071	6.411244
8720	-703.7309	-732.5282	28.79731	5.984639
8730	-701.0232	-729.7043	28.68117	6.100788
8740	-704.5836	-732.9134	28.32987	6.452082
8750	-705.4891	-734.3899	28.90084	5.881113
8760	-701.6087	-730.1533	28.5446	6.23735
8770	-703.6516	-731.0601	27.40855	7.373405
8780	-705.9664	-734.5348	28.56842	6.213535
8790	-710.5892	-739	28.41081	6.371142
8800	-707.3646	-735.6826	28.31799	6.463964
8810	-714.4395	-743.1186	28.67909	6.102868
8820	-709.3071	-737.2214	27.91433	6.867627
8830	-704.1077	-732.8862	28.77846	6.003493
8840	-708.1241	-736.7917	28.66764	6.114316
8850	-709.3874	-738.08	28.6926	6.089357
8860	-707.2719	-735.9288	28.65687	6.125084
8870	-715.6817	-744.2052	28.52352	6.258432
8880	-706.5365	-733.8919	27.35547	7.426481
8890	-702.4172	-731.0217	28.60448	6.177475
8900	-711.3048	-739.2558	27.95098	6.830976
8910	-711.9297	-739.9728	28.04319	6.738763
8920	-712.123	-741.5521	29.42911	5.352847
8930	-715.9165	-744.4162	28.49966	6.282294
8940	-712.2916	-740.1577	27.86617	6.91578
8950	-710.8716	-739.5894	28.71785	6.064099
8960	-711.467	-739.7175	28.25058	6.531378
8970	-708.299	-737.0409	28.74189	6.040062
8980	-704.5765	-734.1457	29.56918	5.212773
8990	-707.1559	-735.9561	28.80024	5.981712
9000	-711.2361	-739.6851	28.44901	6.332948
9010	-706.988	-735.6067	28.61877	6.163179
9020	-702.1727	-731.3717	29.19904	5.582908
9030	-707.4364	-735.7208	28.28443	6.497518
9040	-711.7173	-740.6566	28.93936	5.842588
9050	-703.6838	-732.1468	28.46296	6.318992
9060	-710.6792	-737.8675	27.18828	7.593669
9070	-703.0484	-731.1525	28.10409	6.677862
9080	-705.2696	-733.6654	28.39586	6.386088
9090	-705.4715	-735.3287	29.85727	4.924687
9100	-704.5638	-733.6768	29.11304	5.668915
9110	-722.1685	-750.7498	28.5813	6.20065
9120	-718.7146	-746.9158	28.2012	6.580751
9130	-704.8625	-733.3733	28.5108	6.271151
9140	-707.6174	-736.3063	28.68882	6.093134
9150	-712.2349	-740.5691	28.33422	6.447737
9160	-708.1767	-736.4706	28.2939	6.488051
9170	-709.2906	-737.4565	28.16584	6.616108
9180	-712.3568	-739.9737	27.61698	7.164976
9190	-713.2599	-741.3494	28.0895	6.692453
9200	-703.5938	-732.3153	28.72146	6.060489
9210	-708.274	-736.7121	28.43808	6.343869
9220	-711.9733	-741.7109	29.7376	5.044356
9230	-711.0147	-739.3787	28.36399	6.417959
9240	-708.1717	-736.9772	28.80544	5.976514
9250	-708.6391	-736.8167	28.17756	6.604393
9260	-705.4419	-733.8489	28.407	6.374958
9270	-707.1686	-735.5756	28.407	6.374958
9280	-706.9196	-736.1442	29.22462	5.557336
9290	-702.2681	-730.4046	28.1365	6.64545
9300	-709.4879	-737.845	28.35711	6.424844
9310	-705.3886	-733.9836	28.595	6.186955
9320	-704.0244	-732.5076	28.48323	6.298724
9330	-712.345	-739.7949	27.44984	7.332111
9340	-705.2536	-734.2901	29.03651	5.745444
9350	-709.2686	-738.7291	29.46047	5.321482
9360	-710.9739	-738.9154	27.94154	6.840409
9370	-712.2131	-740.1127	27.89961	6.882338
9380	-709.8046	-737.6905	27.88595	6.896004
9390	-704.3309	-733.3203	28.98944	5.792518
9400	-707.2894	-736.0204	28.73106	6.050891
9410	-702.8053	-731.32	28.51464	6.267318
9420	-711.7152	-739.6501	27.93488	6.847075
9430	-709.8625	-738.5848	28.72224	6.059714
9440	-708.3097	-737.0809	28.77115	6.010799
9450	-717.4978	-744.9941	27.49631	7.285645
9460	-722.3946	-748.8543	26.45966	8.322295
9470	-724.8053	-753.0343	28.22893	6.553028
9480	-720.3635	-748.5656	28.20217	6.579782
9490	-715.1691	-742.9807	27.81158	6.97037
9500	-714.8389	-743.4884	28.64951	6.132443
9510	-709.6551	-737.1182	27.46306	7.318894
9520	-711.2785	-739.9578	28.67926	6.102695
9530	-716.2932	-744.9187	28.6255	6.156457
9540	-704.9634	-732.8362	27.87282	6.909135
9550	-708.5695	-736.4093	27.8398	6.942154
9560	-706.3382	-734.1917	27.85343	6.928521
9570	-707.2339	-734.0557	26.82175	7.960205
9580	-716.946	-745.4188	28.47274	6.309216
9590	-708.6243	-737.3351	28.71084	6.071113
9600	-705.1805	-733.9658	28.78524	5.996711
9610	-715.3598	-743.4544	28.09459	6.687364
9620	-714.5949	-742.8356	28.24071	6.541239
9630	-708.3838	-737.7676	29.38374	5.398209
9640	-710.3001	-738.375	28.07485	6.707104
9650	-706.8499	-734.9248	28.07485	6.707104
9660	-702.8477	-731.7762	28.92857	5.853384
9670	-705.9454	-734.8733	28.92792	5.854032
9680	-702.1271	-731.4077	29.28054	5.50141
9690	-707.0956	-735.3264	28.23087	6.551079
9700	-703.7046	-732.0858	28.38115	6.400805
9710	-708.8665	-738.2714	29.40491	5.377045
9720	-704.8552	-733.7594	28.90419	5.87776
9730	-711.0664	-738.9567	27.89029	6.891666
9740	-712.3935	-740.688	28.29447	6.487482
9750	-708.4045	-736.8755	28.47099	6.310968
9760	-707.0111	-735.614	28.60283	6.179126
9770	-707.0528	-735.7356	28.68281	6.099145
9780	-711.7074	-741.1309	29.42356	5.35839
9790	-711.3317	-738.6196	27.28793	7.494027
9800	-705.4952	-733.9227	28.42752	6.354434
9810	-709.4062	-738.0763	28.67009	6.111864
9820	-708.5637	-736.2683	27.7046	7.077353
9830	-711.881	-740.1016	28.22065	6.5613
9840	-711.9207	-739.76	27.83934	6.942609
9850	-712.6581	-740.2898	27.63174	7.150215
9860	-705.4295	-733.6891	28.25962	6.522338
9870	-702.4199	-730.4647	28.04478	6.73717
9880	-705.8772	-733.9805	28.10326	6.678691
9890	-705.4521	-734.4903	29.03817	5.743782
9900	-703.509	-732.2528	28.74382	6.038133
9910	-699.3416	-728.32	28.97842	5.803535
9920	-709.7536	-738.7403	28.98674	5.795218
9930	-708.4987	-736.9945	28.49584	6.286113
9940	-710.7591	-738.2621	27.50303	7.278924
9950	-712.3773	-739.9791	27.60171	7.180242
9960	-704.3505	-733.2803	28.92977	5.852181
9970	-710.0485	-738.5239	28.4754	6.306556
9980	-717.6678	-745.1452	27.47749	7.304463
9990	-717.3428	-745.1492	27.80649	6.975467
10000	-706.9824	-734.8686	27.88621	6.895744
