Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
27	1	-705.3542	-734.0472	28.69305	0.1207185	8.283734	0.486066	0.180161	0.049821	0.72624	0.164936	0.20685	0.116332	0.0577002	0.379841	0.140641	0.303084	0.162211	0.336071	0.460953	0.0445552	0.0683678	0.478266	0.11176	0.176182	0.00434352	0.253276	0.124893	0.0168725	0.490172	0.212901	0.197563	0.0181268	0.599259	0.855558	1.076	1.46918	0.0814429	0.0301869	0.00834776	0.121685	0.0276359	0.0346587	0.0194921	0.00966796	0.0636443	0.0235651	0.0507833	0.0271793	0.0563105	0.077235	0.00746546	0.0114554	0.0801359	0.0187259	0.0295201	0.00072778	0.0424376	0.0209265	0.00282707	0.0821308	0.0356727	0.0331026	0.00303724	5.968184
28	0	-720.2538	-749.2695	29.01571	3.260974	0.3066568	0.31512	0.101734	0.0839022	0.0604684	0.029539	0.0979097	0.0804281	0.0128719	0.144915	0.0311248	0.198547	0.204118	0.080816	0.252638	0.0175999	0.109139	0.18543	0.061192	0.0326448	0.0469919	0.0395105	0.0484021	0.102115	0.0524011	0.0531515	0.0137901	0.0487736	0.00585082	0.109683	0.606815	3.27765	0.125783	0.0406079	0.0334903	0.0241365	0.0117907	0.0390815	0.0321035	0.00513791	0.0578439	0.0124237	0.0792516	0.0814752	0.0322584	0.100843	0.00702514	0.0435636	0.0740159	0.0244253	0.0130305	0.0187572	0.0157709	0.0193201	0.04076	0.0209163	0.0212159	0.00550444	0.0194684	2.505272
29	1	-707.9168	-736.3989	28.48206	0.04519219	22.12772	0.61106	0.0558587	0.220281	0.912996	0.220695	0.215831	0.134998	0.0725381	0.336186	0.0701795	0.381023	0.228216	0.404296	0.378019	0.1421	0.0056518	0.28285	0.140499	0.161139	0.277624	0.312037	0.0994815	0.0223307	0.151099	0.112488	0.25217	0.0530534	0.744197	0.918694	1.05555	1.28156	0.0976962	0.00893068	0.0352184	0.14597	0.0352847	0.034507	0.0215835	0.0115974	0.0537494	0.0112203	0.0609179	0.0364871	0.0646387	0.0604376	0.0227189	0.000903609	0.0452219	0.022463	0.0257629	0.0443865	0.0498884	0.0159051	0.00357022	0.0241576	0.0179846	0.0403169	0.00848216	6.254702
30	0	-715.8909	-739.8561	23.96518	8.899865	0.1123613	0.19587	0.200342	0.0970249	0.0963683	0.0144187	0.0903448	0.0365186	0.00756186	0.065799	0.0371836	0.156966	0.0926802	0.0174461	0.114711	0.00537453	0.144377	0.102994	0.0358724	0.0329797	0.099677	0.0622222	0.041562	0.0374354	0.0810613	0.0228324	0.0162346	0.0110537	2.41497e-06	0.00230609	0.128412	3.86928	0.10218	0.104513	0.0506152	0.0502727	0.00752184	0.0471304	0.0190508	0.00394481	0.0343255	0.0193977	0.081885	0.0483487	0.00910113	0.0598416	0.00280374	0.0753174	0.053729	0.0187136	0.0172046	0.0519987	0.0324596	0.0216817	0.019529	0.0422874	0.011911	0.00846916	0.00576643	1.916912
31	1	-703.7047	-732.871	29.16632	0.08796958	11.36757	0.766874	0.0560789	0.324876	0.650613	0.150378	0.194624	0.113277	0.052127	0.290229	0.0443266	0.398171	0.22224	0.133579	0.326343	0.152346	0.00143833	0.244183	0.141456	0.155358	0.263048	0.269381	0.0378016	0.0205887	0.0241014	0.163055	0.296892	0.0342774	0.652152	0.880315	1.0697	1.39783	0.138734	0.0101451	0.0587728	0.117701	0.0272046	0.035209	0.0204927	0.00943021	0.0525048	0.00801905	0.0720325	0.040205	0.0241656	0.0590382	0.0275607	0.000260206	0.0441748	0.0255906	0.0281056	0.0475875	0.0487332	0.00683863	0.00372467	0.00436014	0.0294979	0.0537103	0.00620107	5.527663
32	0	-711.0543	-733.4466	22.39225	10.34552	0.09666019	0.31469	0.173177	0.0861406	0.0889999	0.0338463	0.0904007	0.0369553	0.0310941	0.136938	0.031889	0.183576	0.0927377	0.0263809	0.116166	0.00208447	0.101585	0.016315	0.055543	0.0968403	0.0997387	0.0364833	0.031308	0.0464981	0.0649996	0.00246471	0.0353611	0.0119694	3.26303e-07	0.000848972	0.0849172	3.91423	0.153944	0.0847168	0.0421394	0.0435382	0.0165574	0.0442235	0.0180783	0.015211	0.066989	0.0155999	0.0898042	0.0453667	0.0129053	0.0568276	0.00101971	0.0496946	0.00798119	0.0271713	0.0473736	0.0487915	0.0178474	0.0153157	0.0227466	0.0317974	0.00120572	0.0172984	0.00585534	2.044181
33	1	-709.8806	-738.2958	28.41522	0.2510303	3.983583	0.906666	0.287363	0.191644	0.769212	0.17779	0.111055	0.0966031	0.0256091	0.366805	0.0691944	0.5133	0.152707	0.204541	0.217973	0.0604422	0.0259748	0.196765	0.151263	0.150716	0.262059	0.215148	0.0397194	0.0709163	0.104165	0.192778	0.530024	0.0252715	0.453458	0.774639	1.0844	1.6875	0.148252	0.0469877	0.0313363	0.125776	0.029071	0.018159	0.0157959	0.00418744	0.0599775	0.0113142	0.0839314	0.0249697	0.0334452	0.0356416	0.00988311	0.00424723	0.0321738	0.0247336	0.0246441	0.0428501	0.0351797	0.00649466	0.0115958	0.0170324	0.0315217	0.0866661	0.00413223	6.115705
34	0	-719.0094	-744.9004	25.89099	6.799603	0.1470674	0.215683	0.187489	0.0772832	0.138047	0.035326	0.0826215	0.0400095	0.0387194	0.0531743	0.095368	0.131966	0.109549	0.00676578	0.0191832	0.0739829	0.126797	0.011398	0.0122722	0.0440869	0.107982	0.102896	0.0505903	0.0810727	0.0703716	0.00021821	0.169677	0.00883404	4.41647e-05	0.00982144	0.232963	3.75717	0.10313	0.0896493	0.0369535	0.066008	0.0168914	0.039506	0.0191308	0.0185139	0.0254257	0.0456009	0.0631003	0.0523817	0.00323511	0.0091726	0.0353754	0.060629	0.00545004	0.00586803	0.0210805	0.0516323	0.0492003	0.0241901	0.0387655	0.0336487	0.000104339	0.0811321	0.00422406	2.091363
35	1	-709.8851	-739.0178	29.13271	0.09452477	10.57924	0.77725	0.182189	0.130022	0.613281	0.0814288	0.102991	0.13604	0.0290119	0.374768	0.089048	0.507772	0.322195	0.415335	0.215626	0.150752	0.0211213	0.277591	0.0575811	0.158151	0.259237	0.102218	0.00999167	0.131207	0.0593535	0.141999	0.172803	0.03576	0.64068	0.875125	1.07119	1.41301	0.139926	0.0327989	0.0234074	0.110407	0.0146594	0.0185412	0.0244909	0.00522293	0.0674683	0.0160311	0.0914126	0.0580038	0.0747715	0.0388185	0.0271394	0.00380241	0.0499739	0.0103662	0.0284714	0.0466696	0.0184021	0.00179877	0.0236208	0.0106852	0.0255636	0.0311092	0.00643776	5.554722
36	0	-715.7564	-738.8045	23.04817	9.64404	0.103691	0.204118	0.209268	0.0556495	0.0668456	0.042233	0.0899733	0.0326196	0.0170267	0.0550808	0.0686905	0.244662	0.0952145	0.0270456	0.0816842	0.0206447	0.119703	0.00940085	0.0259645	0.113015	0.10194	0.0474898	0.0346384	0.0786287	0.0664344	0.00193599	0.160183	0.0196572	8.61923e-07	0.00137889	0.10381	3.89481	0.0976758	0.10014	0.0266298	0.0319874	0.0202096	0.0430546	0.0156093	0.00814772	0.0263576	0.0328703	0.117077	0.0455627	0.0129421	0.0390881	0.00987906	0.0572811	0.00449856	0.0124247	0.0540807	0.0487812	0.0227251	0.0165754	0.0376259	0.0317906	0.000926424	0.0766521	0.0094065	2.089747
37	1	-708.1682	-736.4256	28.2574	0.4650578	2.15027	1.09837	0.148332	0.14373	0.480759	0.106597	0.206916	0.199492	0.00422234	0.468976	0.0563895	0.564845	0.282665	0.459124	0.112141	0.0783231	0.0233482	0.554683	0.120734	0.0384684	0.19198	0.148206	0.0500762	0.100222	0.100993	0.18481	0.12782	0.00727892	0.310576	0.670098	1.07333	1.94599	0.181263	0.0244792	0.0237198	0.0793398	0.0175917	0.0341473	0.0329222	0.000696814	0.0773952	0.00930597	0.0932165	0.0466483	0.0757693	0.0185066	0.0129257	0.00385316	0.0915394	0.0199248	0.00634844	0.0316825	0.0244585	0.00826409	0.0165397	0.0166669	0.0304993	0.0210942	0.00120124	6.059497
38	0	-716.9571	-737.6343	20.67718	12.1819	0.08208901	0.174672	0.0579595	0.0552695	0.0605982	0.0391275	0.0529672	0.0461	0.0117001	0.096877	0.0321383	0.0726574	0.0278448	0.00357078	0.1329	0.0834176	0.118885	0.0180653	0.0302244	0.160994	0.235122	0.000107216	0.0681715	0.134113	0.0418349	6.01476e-05	0.159089	0.00840648	2.56467e-08	0.000238319	0.0501338	3.94963	0.0908389	0.0301421	0.0287432	0.0315144	0.0203484	0.0275458	0.0239746	0.00608467	0.0503814	0.0167137	0.0377858	0.0144808	0.001857	0.0691155	0.0433817	0.061827	0.00939496	0.0157183	0.0837258	0.122276	5.57582e-05	0.0354529	0.069746	0.0217565	3.12801e-05	0.0827353	0.00437183	1.922873
39	1	-712.8627	-740.7134	27.85073	0.5894882	1.696387	0.682044	0.266913	0.218057	0.224321	0.108095	0.258104	0.187148	0.0255622	0.822999	0.0883052	0.582483	0.0875128	0.126162	0.146698	0.126259	0.0673489	0.378789	0.329291	0.270371	0.139069	0.223652	0.0842537	0.0965274	0.260497	0.253528	0.252991	0.034751	0.254129	0.618285	1.06014	2.06745	0.107548	0.0420883	0.0343845	0.0353722	0.0170449	0.0406993	0.0295105	0.00403079	0.129775	0.0139245	0.0918492	0.0137995	0.0198939	0.0231322	0.0199092	0.01062	0.0597296	0.0519245	0.0426336	0.0219292	0.0352667	0.0132856	0.015221	0.0410766	0.0399778	0.0398931	0.00547973	6.341734
40	0	-717.2612	-740.782	23.52087	9.154128	0.1092403	0.194566	0.166987	0.0208081	0.134208	0.0171942	0.0261343	0.0430617	0.00219018	0.107911	0.0365644	0.0809327	0.0310162	0.00572756	0.0266027	0.134971	0.148145	0.0159411	0.0219533	0.188068	0.270424	9.19407e-05	0.0884334	0.1114	0.0881802	0.00313588	0.1352	0.00711059	1.69841e-06	0.00193455	0.119419	3.87864	0.0923445	0.0792548	0.0098759	0.0636976	0.00816067	0.0124038	0.0204378	0.0010395	0.0512164	0.0173541	0.0384121	0.0147208	0.0027184	0.0126261	0.0640594	0.0703123	0.00756591	0.0104194	0.0892606	0.128348	4.36367e-05	0.0419721	0.0528724	0.0418519	0.00148835	0.0641685	0.00337481	2.106959
41	1	-706.1163	-733.505	27.38871	0.3042723	3.28653	0.886241	0.664428	0.113713	0.33737	0.0494176	0.288422	0.0961162	0.0607539	0.682246	0.114273	0.413152	0.347641	0.1997	0.16393	0.152094	0.0239034	0.584985	0.368838	0.341423	0.155405	0.0508329	0.495725	0.0884303	0.171175	0.121465	0.101843	0.0154501	0.410282	0.746252	1.08361	1.75986	0.125017	0.093727	0.0160408	0.0475908	0.00697105	0.040686	0.0135586	0.0085702	0.0962404	0.0161198	0.0582809	0.0490397	0.0281706	0.0231247	0.0214551	0.00337191	0.0825204	0.0520298	0.0481626	0.021922	0.00717069	0.069929	0.0124743	0.0241467	0.0171343	0.0143664	0.00217945	7.088974
42	0	-711.8535	-735.2034	23.34984	9.035421	0.1106755	0.114728	0.201808	0.0752533	0.21719	0.0290065	0.0700319	0.0190878	0.00338735	0.113484	0.0370098	0.100579	0.172994	0.0185349	0.066327	0.0364427	0.103371	0.0034153	0.0743884	0.148293	0.326815	0.000203223	0.0474355	0.0761546	0.116339	0.0461271	0.171252	0.00703699	2.00177e-06	0.00209992	0.123537	3.87436	0.0478691	0.0842026	0.0313988	0.0906206	0.0121027	0.0292202	0.00796423	0.00141334	0.0473501	0.015442	0.0419658	0.0721801	0.00773352	0.0276744	0.0152054	0.0431307	0.001425	0.0310379	0.0618741	0.136361	8.47932e-05	0.019792	0.0317748	0.0485415	0.0192461	0.0714534	0.00293612	2.396696
43	1	-710.5706	-738.7865	28.21595	0.293135	3.411398	0.45806	0.555955	0.332952	0.421331	0.0861122	0.282242	0.101037	0.0813801	0.723991	0.0636445	0.18696	0.27137	0.195421	0.154297	0.173431	0.0848577	0.192822	0.26365	0.382487	0.0723657	0.221987	0.485102	0.0126945	0.0346515	0.0838532	0.299387	0.0508252	0.418781	0.752031	1.08391	1.74528	0.0730224	0.0886285	0.0530782	0.0671673	0.0137277	0.0449941	0.016107	0.0129734	0.115416	0.010146	0.0298045	0.0432609	0.0311534	0.0245976	0.0276478	0.0135277	0.030739	0.0420303	0.0609748	0.0115363	0.0353884	0.0773334	0.00202372	0.00552403	0.0133676	0.0477273	0.0081024	6.272866
44	0	-715.1042	-741.5195	26.41533	6.361698	0.1571907	0.106097	0.164544	0.0717781	0.20716	0.0373205	0.0671463	0.0316376	0.0142352	0.086277	0.073094	0.230714	0.109377	0.00618902	0.040598	0.066814	0.0295704	0.00685028	0.0782005	0.109426	0.217921	0.000193839	0.0188033	0.0326523	0.0908208	0.0219334	0.0500794	0.0354958	8.09215e-05	0.0132756	0.263393	3.72325	0.0529181	0.0820699	0.0358008	0.103326	0.0186144	0.0334906	0.0157799	0.00710009	0.0430325	0.0364572	0.115073	0.054554	0.0030869	0.0202491	0.0333248	0.0147489	0.00341672	0.0390041	0.0545786	0.108693	9.6681e-05	0.00937855	0.016286	0.0452988	0.0109397	0.0249781	0.0177043	2.004929
45	1	-709.6482	-737.3887	27.74054	0.354292	2.822531	0.900448	0.383995	0.0457793	0.534634	0.108056	0.384281	0.112658	0.0213784	0.778898	0.00965615	0.161031	0.123532	0.0232002	0.254127	0.125218	0.124036	0.238471	0.210776	0.31309	0.140461	0.403104	0.508992	0.0113562	0.115905	0.15134	0.409131	0.093562	0.375049	0.721203	1.08149	1.82226	0.134654	0.0574231	0.0068459	0.0799499	0.0161588	0.0574659	0.016847	0.00319695	0.116477	0.00144399	0.0240807	0.0184731	0.00346939	0.0380025	0.0187253	0.0185485	0.0356613	0.0315197	0.0468199	0.0210047	0.0602806	0.0761154	0.00169823	0.0173325	0.0226316	0.0611819	0.0139914	6.687117
46	0	-715.8522	-737.9056	22.05337	10.81564	0.09245871	0.373729	0.155437	0.0255457	0.203297	0.0407598	0.0617648	0.0251693	0.014383	0.0831178	0.0629902	0.258911	0.0745647	0.00127763	0.0582256	0.080578	0.0220251	0.00684273	0.0166524	0.0791836	0.0387321	0.000471514	0.0123161	0.0071577	0.085794	0.0289522	0.0268701	0.0681976	1.70167e-07	0.000613318	0.074209	3.92518	0.195368	0.0812553	0.0133541	0.106274	0.0213073	0.0322878	0.0131574	0.0075188	0.0434502	0.0329284	0.135347	0.038979	0.000667888	0.0304377	0.0421225	0.0115137	0.00357706	0.00870512	0.0413936	0.0202474	0.000246486	0.0064383	0.00374172	0.0448492	0.0151349	0.0140465	0.0356506	1.912945
47	1	-703.6732	-731.5125	27.83924	0.2277832	4.390139	1.01419	0.2632	0.0936937	0.683137	0.00887428	0.291415	0.196806	0.0453819	0.47657	0.0268804	0.19654	0.288076	0.13123	0.320942	0.167389	0.195287	0.180842	0.225772	0.257774	0.335291	0.21637	0.371566	0.0381203	0.0485776	0.114767	0.31026	0.21598	0.47459	0.787705	1.08416	1.65354	0.151035	0.0391962	0.013953	0.101734	0.00132157	0.0433981	0.0293087	0.00675836	0.0709717	0.00400308	0.0292691	0.0429008	0.019543	0.0477952	0.0249279	0.0290825	0.0269314	0.0336224	0.0383882	0.0499323	0.0322223	0.0553344	0.00567696	0.00723428	0.0170913	0.0462045	0.0321641	6.714928
48	0	-719.034	-740.2119	21.17794	11.86355	0.08429177	0.107612	0.0779249	0.0289052	0.27769	0.0364222	0.0396186	0.0508356	0.0124301	0.120419	0.0544301	0.138357	0.0802352	0.0320731	0.0737895	0.0686884	0.019032	0.0504031	0.0200786	0.119719	0.0511277	0.010801	0.0266317	0.0249801	0.0728575	0.0178251	0.0583846	0.0691888	3.98602e-08	0.00029705	0.0549334	3.94477	0.0618296	0.0447726	0.0166078	0.15955	0.0209268	0.0227633	0.0292081	0.00714185	0.0691881	0.0312734	0.0794947	0.0461	0.0184279	0.0423965	0.0394657	0.010935	0.0289597	0.0115364	0.0687856	0.029376	0.00620581	0.0153015	0.0143526	0.0418611	0.0102416	0.0335455	0.0397532	1.74046
49	1	-708.0146	-735.671	27.65636	0.4049865	2.469218	0.883582	0.490245	0.106274	0.595164	0.0276588	0.378201	0.127639	0.0455897	0.149316	0.0951489	0.339317	0.536837	0.265485	0.126802	0.0465187	0.0347023	0.197805	0.213963	0.224579	0.292114	0.470658	0.354786	0.0656675	0.0287561	0.134459	0.324872	0.16447	0.343519	0.697141	1.07827	1.88107	0.131474	0.0729465	0.0158131	0.0885581	0.00411552	0.0562748	0.0189921	0.00678357	0.0222176	0.0141578	0.050489	0.0798793	0.0395032	0.0188677	0.0069218	0.00516356	0.0294326	0.0318369	0.0334164	0.0434654	0.070032	0.0527907	0.00977107	0.00427879	0.0200069	0.0483396	0.0244725	6.72061
50	0	-715.1678	-736.6327	21.46488	11.37597	0.08790456	0.264786	0.183566	0.019454	0.0825397	0.0572434	0.054368	0.029036	0.0183809	0.0349933	0.0698966	0.218044	0.0607454	0.0528931	0.0711484	0.0207571	0.146005	0.0349106	0.0446916	0.115089	0.0219187	0.0211002	0.0634233	0.107925	0.0171551	0.020929	0.0435874	0.0665132	7.83137e-08	0.000416239	0.0631875	3.9364	0.13641	0.0945682	0.0100221	0.0425221	0.0294902	0.0280089	0.0149585	0.0094693	0.0180275	0.0360088	0.11233	0.0312943	0.027249	0.0366536	0.0106935	0.0752175	0.017985	0.0230238	0.0592906	0.0112919	0.0108702	0.0326739	0.0556	0.00883781	0.010782	0.022455	0.0342657	1.9411
51	1	-706.3845	-735.5229	29.13835	0.009302406	107.4991	0.695646	0.250638	0.0943585	0.258367	0.209071	0.417776	0.143985	0.0255632	0.185353	0.0887733	0.225741	0.324935	0.176722	0.248976	0.0614778	0.315339	0.11129	0.36676	0.0285075	0.160645	0.37863	0.162917	0.0602891	0.0943412	0.30687	0.0558009	0.185533	0.880204	0.966085	1.0286	1.12511	0.123466	0.0444842	0.0167471	0.045856	0.0371068	0.0741487	0.025555	0.00453706	0.0328973	0.0157559	0.0400655	0.0576707	0.0313654	0.0441893	0.0109113	0.0559676	0.0197523	0.0650941	0.00505963	0.0285119	0.0672009	0.0289152	0.0107004	0.0167441	0.0544645	0.00990378	0.0329292	5.634304
52	0	-711.0827	-735.2489	24.16624	8.822397	0.1133479	0.238041	0.127398	0.041446	0.0919193	0.0299516	0.0180284	0.0355829	0.0286221	0.0669157	0.0284546	0.17266	0.131343	0.0579836	0.0792335	0.0509335	0.0376566	0.0388778	0.0863801	0.0705761	0.0299158	0.000192825	0.0706306	0.0525838	0.0170069	0.0523234	0.0416108	0.0970428	2.68834e-06	0.00243287	0.131282	3.86628	0.132738	0.0710406	0.0231115	0.0512568	0.0167019	0.0100531	0.019842	0.0159605	0.037314	0.0158671	0.0962799	0.0732406	0.0323333	0.0441828	0.0284019	0.0209984	0.0216794	0.048168	0.0393552	0.0166819	0.000107524	0.0393856	0.0293222	0.0094835	0.029177	0.0232033	0.0541138	1.793311
53	1	-707.6818	-735.7536	28.07173	0.2607246	3.835464	0.802495	0.0520886	0.121775	0.468679	0.261174	0.194466	0.167085	0.01136	0.56574	0.143608	0.365179	0.0654703	0.444976	0.21245	0.205252	0.599555	0.122894	0.593304	0.0461163	0.259874	0.14632	0.0282837	0.123006	0.140252	0.117069	0.0237899	0.167238	0.445089	0.76932	1.08439	1.7012	0.124427	0.00807638	0.0188814	0.0726691	0.0404952	0.0301521	0.0259066	0.00176138	0.0877184	0.0222665	0.0566214	0.0101512	0.0689938	0.0329406	0.0318245	0.0929615	0.0190548	0.0919923	0.00715036	0.0402936	0.022687	0.00438541	0.0190721	0.0217462	0.0181517	0.00368864	0.0259304	6.449499
54	0	-711.9246	-736.4604	24.53578	8.707824	0.1148392	0.161212	0.128267	0.0237308	0.0739388	0.0434959	0.0613186	0.0137034	0.0096917	0.08122	0.0454554	0.166263	0.128937	0.0472798	0.0216244	0.0466053	0.0320979	0.0402159	0.0623718	0.0564051	0.0202401	0.00073501	0.0305172	0.0227001	0.0231127	0.093678	0.0201841	0.0833427	3.15038e-06	0.00263324	0.135643	3.86172	0.104796	0.0833801	0.0154262	0.0480639	0.0282745	0.0398602	0.00890786	0.00630008	0.052797	0.0295483	0.108079	0.0838157	0.0307342	0.014057	0.0302957	0.0208652	0.0261423	0.0405448	0.0366661	0.0131571	0.000477793	0.0198377	0.0147562	0.0150244	0.0608953	0.0131207	0.0541769	1.538344
55	1	-722.7926	-750.1972	27.40467	0.07086347	14.11164	1.28731	0.0894782	0.245374	0.335589	0.361953	0.258165	0.142642	0.00242513	0.598748	0.108976	0.408827	0.0946837	0.199537	0.0818172	0.208145	0.38602	0.101348	0.124211	0.608342	0.290934	0.0470045	0.146141	0.498836	0.204517	0.0465976	0.166013	0.262785	0.6848	0.894575	1.06511	1.35551	0.176189	0.0122465	0.0335833	0.0459307	0.0495391	0.035334	0.0195228	0.000331917	0.0819483	0.0149152	0.0559545	0.012959	0.0273099	0.011198	0.0284879	0.0528329	0.0138711	0.0170003	0.0832613	0.039819	0.00643332	0.0200017	0.0682736	0.0279914	0.00637763	0.0227215	0.0359663	7.306419
56	0	-716.0131	-740.4151	24.40203	8.500872	0.117635	0.211584	0.177949	0.0704054	0.206805	0.0440849	0.06555	0.031042	0.018501	0.0468655	0.0379921	0.134522	0.173802	0.0557653	0.044342	0.0538191	0.0188942	0.0242379	0.0623399	0.0850949	0.00717449	0.00180809	0.0563741	0.0160707	0.00350705	0.105119	0.0480954	0.0773055	4.19537e-06	0.00303785	0.143885	3.85307	0.112602	0.0947013	0.0374686	0.110058	0.0234613	0.0348847	0.01652	0.00984593	0.0249411	0.0202188	0.0715902	0.0924948	0.0296774	0.0235981	0.0286416	0.0100552	0.012899	0.0331763	0.0452861	0.00381815	0.000962234	0.0300014	0.00855257	0.0018664	0.0559427	0.0255956	0.0411407	1.87905
57	1	-714.4774	-742.7883	28.31092	0.5564467	1.797117	0.948676	0.120003	0.128448	0.773197	0.14316	0.0621799	0.121691	0.0621307	0.578991	0.149424	0.208542	0.0967257	0.214381	0.0969384	0.219413	0.278975	0.0682052	0.0547108	0.212068	0.205065	0.165083	0.10305	0.35175	0.144213	0.0802445	0.277866	0.049458	0.267792	0.631546	1.06397	2.03669	0.160396	0.0202893	0.0217171	0.130727	0.0242045	0.010513	0.0205748	0.0105046	0.097892	0.0252637	0.0352589	0.0163537	0.0362461	0.0163897	0.0370968	0.0471673	0.0115317	0.00925014	0.0358551	0.034671	0.0279112	0.017423	0.0594715	0.0243827	0.0135672	0.0469798	0.00836204	5.914591
58	0	-716.1098	-739.426	23.31619	9.404577	0.1063312	0.195031	0.0471863	0.136504	0.232598	0.0259396	0.0954504	0.037554	0.00266727	0.0740471	0.0172008	0.1513	0.0692461	0.0802106	0.0855122	0.106267	0.0261689	0.0402613	0.0701151	0.0957082	0.0318369	0.0211447	0.0324205	0.0580843	0.00632748	0.128159	0.054094	0.140151	1.20076e-06	0.00162709	0.11117	3.8872	0.0946207	0.0228928	0.0662261	0.112847	0.0125848	0.0463085	0.0182196	0.00129405	0.0359246	0.00834511	0.0734042	0.0335953	0.0389148	0.0414869	0.051556	0.0126961	0.0195331	0.0340169	0.0464336	0.0154459	0.0102585	0.015729	0.0281801	0.00306982	0.0621773	0.0262441	0.0679953	2.061185
59	1	-713.2852	-741.5668	28.28163	0.05855658	17.0775	0.398337	0.296333	0.0671754	0.843365	0.0697811	0.196383	0.0962588	0.0773238	0.631535	0.0609695	0.341651	0.178303	0.300956	0.345779	0.239324	0.213	0.331942	0.0222131	0.0296043	0.167978	0.135149	0.0726247	0.383671	0.247624	0.137585	0.492279	0.0646151	0.711348	0.905636	1.06102	1.32199	0.0618366	0.0460019	0.0104281	0.130921	0.0108326	0.0304859	0.0149429	0.0120035	0.0980376	0.00946472	0.0530369	0.0276793	0.0467195	0.0536778	0.037152	0.0330654	0.0515296	0.0034483	0.00459568	0.0260764	0.0209802	0.011274	0.05956	0.0384404	0.0213584	0.07642	0.0100307	6.441762
60	0	-710.8277	-736.3556	25.5279	7.422296	0.1347292	0.303901	0.114643	0.132317	0.116793	0.0402031	0.0872943	0.0599406	0.00273706	0.0880424	0.0095061	0.104102	0.0760605	0.046605	0.0222077	0.0257654	0.048039	0.0543998	0.0109333	0.0360459	0.0125553	0.0206548	0.00488603	0.0574579	0.00253399	0.140771	0.0594173	0.153943	1.86633e-05	0.00639475	0.195444	3.79814	0.165907	0.0625866	0.072235	0.0637602	0.0219479	0.0476561	0.032723	0.00149423	0.0480645	0.00518961	0.0568319	0.0415233	0.0254428	0.0121237	0.0140659	0.0262257	0.0296982	0.00596873	0.0196783	0.00685425	0.011276	0.0026674	0.0313677	0.00138337	0.0768502	0.0324373	0.0840411	1.831755
61	1	-714.4753	-743.4523	28.977	0.1553102	6.438725	0.26219	0.113753	0.611529	0.803483	0.00922626	0.325456	0.136611	0.0272574	0.567764	0.131296	0.307152	0.134088	0.272365	0.223147	0.135557	0.191491	0.105955	0.196967	0.00918098	0.0810405	0.105649	0.199179	0.243917	0.157098	0.109313	0.132665	0.0563073	0.552706	0.831907	1.08026	1.53513	0.0464083	0.0201345	0.108242	0.142219	0.00163307	0.0576066	0.0241804	0.00482462	0.100496	0.0232397	0.0543667	0.023734	0.0482093	0.0394976	0.0239939	0.0338944	0.0187542	0.0348636	0.00162506	0.0143444	0.0187002	0.0352552	0.0431739	0.0278068	0.0193487	0.0234821	0.00996653	5.649638
62	0	-710.5436	-732.7449	22.20134	10.76726	0.09287414	0.282816	0.154974	0.130988	0.0616078	0.0374138	0.029596	0.0557819	0.00377403	0.0691947	0.0185374	0.105497	0.0488724	0.0155636	0.0374522	0.0521159	0.0546119	0.149042	0.0070544	0.0907005	0.0157169	0.0358792	0.0221085	0.00755225	0.00455193	0.131004	0.0552949	0.135657	1.81959e-07	0.000634188	0.0752459	3.92412	0.155963	0.0854622	0.0722353	0.0339745	0.0206323	0.0163211	0.0307617	0.00208124	0.0381583	0.0102227	0.0581777	0.0269513	0.00858273	0.0206535	0.02874	0.0301164	0.0821909	0.00389024	0.050018	0.00866729	0.019786	0.0121921	0.00416479	0.00251022	0.0722439	0.0304931	0.0748097	1.813358
63	1	-715.241	-743.736	28.49507	0.1675013	5.970102	0.549097	0.152012	1.02225	0.354309	0.0231706	0.181485	0.162499	0.0166424	0.376943	0.0204991	0.515788	0.252547	0.455293	0.0962614	0.132715	0.320102	0.0992324	0.405274	0.0153472	0.140006	0.150845	0.0766783	0.199527	0.135522	0.135351	0.0945187	0.0354709	0.53798	0.82403	1.08133	1.55667	0.0897307	0.0248411	0.167051	0.0578994	0.00378643	0.0296573	0.0265548	0.00271963	0.0615982	0.00334987	0.0842876	0.04127	0.0744017	0.0157306	0.0216876	0.0523096	0.0162161	0.0662278	0.00250796	0.0228791	0.0246503	0.0125304	0.0326057	0.0221464	0.0221185	0.0154458	0.00579648	6.119385
